<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000000TOD,D,20100716,000000,30.4999000,30.5399000,30.3800000,30.4199000,1060423000
USD000000TOD,D,20100719,000000,30.5500000,30.6499000,30.4865000,30.4960000,968898000
USD000000TOD,D,20100720,000000,30.4500000,30.5299000,30.3665000,30.5000000,1236354000
USD000000TOD,D,20100721,000000,30.4400000,30.4775000,30.3726000,30.4700000,640699000
USD000000TOD,D,20100722,000000,30.5375000,30.5643000,30.4300000,30.4500000,812404000
USD000000TOD,D,20100723,000000,30.3500000,30.4000000,30.3100000,30.3260000,881357000
USD000000TOD,D,20100726,000000,30.3465000,30.3700000,30.2703000,30.3299000,1013682000
USD000000TOD,D,20100727,000000,30.2100000,30.2673000,30.2099000,30.2400000,797785000
USD000000TOD,D,20100728,000000,30.2309000,30.2524000,30.1834000,30.2385000,1031796000
USD000000TOD,D,20100729,000000,30.2351000,30.2444000,30.1465000,30.1624000,802480000
USD000000TOD,D,20100730,000000,30.1869000,30.2950000,30.1647000,30.2749000,854175000
USD000000TOD,D,20100802,000000,30.2020000,30.2125000,30.1600000,30.1725000,622429000
USD000000TOD,D,20100803,000000,29.9899000,30.0050000,29.6500000,29.6700000,968345000
USD000000TOD,D,20100804,000000,29.7400000,29.8970000,29.7399000,29.8199000,656488000
USD000000TOD,D,20100805,000000,29.8000000,29.8850000,29.7641000,29.7875000,1095046000
USD000000TOD,D,20100806,000000,29.8300000,29.8634000,29.7900000,29.8449000,719407000
USD000000TOD,D,20100809,000000,29.8500000,29.9088000,29.7798000,29.8950000,746609000
USD000000TOD,D,20100810,000000,30.0200000,30.0525000,29.9800000,30.0050000,743746000
USD000000TOD,D,20100811,000000,30.1400000,30.2994000,30.1300000,30.2800000,933447000
USD000000TOD,D,20100812,000000,30.4589000,30.6325000,30.4200000,30.5690000,1168890000
USD000000TOD,D,20100813,000000,30.4650000,30.5864000,30.3935000,30.5790000,1004337000
USD000000TOD,D,20100816,000000,30.5851000,30.5900000,30.4560000,30.5460000,717295000
USD000000TOD,D,20100817,000000,30.4400000,30.4751000,30.3300000,30.4087000,938903000
USD000000TOD,D,20100818,000000,30.4306000,30.4434000,30.3450000,30.4069000,869992000
USD000000TOD,D,20100819,000000,30.4500000,30.5500000,30.4250000,30.4575000,1144992000
USD000000TOD,D,20100820,000000,30.5500000,30.6445000,30.4750000,30.6375000,857214000
USD000000TOD,D,20100823,000000,30.6424000,30.6424000,30.5725000,30.6219000,841505000
USD000000TOD,D,20100824,000000,30.7700000,30.8750000,30.7360000,30.8639000,1240505000
USD000000TOD,D,20100825,000000,30.8866000,30.9335000,30.8000000,30.8974000,1162063000
USD000000TOD,D,20100826,000000,30.8300000,30.8651000,30.7500000,30.7725000,1026122000
USD000000TOD,D,20100827,000000,30.7101000,30.7315000,30.6600000,30.7075000,843299000
USD000000TOD,D,20100830,000000,30.6050000,30.7097000,30.6050000,30.7074000,629256000
USD000000TOD,D,20100831,000000,30.8001000,30.8950000,30.8001000,30.8200000,1106571000
USD000000TOD,D,20100901,000000,30.8700000,30.8700000,30.7075000,30.7300000,923416000
USD000000TOD,D,20100902,000000,30.7275000,30.7498000,30.6451000,30.7200000,1290185000
USD000000TOD,D,20100903,000000,30.6854000,30.7074000,30.6455000,30.6600000,931379000
USD000000TOD,D,20100907,000000,30.7375000,30.8130000,30.7126000,30.7850000,986493000
USD000000TOD,D,20100908,000000,30.8610000,30.9600000,30.8590000,30.8990000,939981000
USD000000TOD,D,20100909,000000,30.8500000,30.9225000,30.8405000,30.8500000,878490000
USD000000TOD,D,20100910,000000,30.9051000,30.9221000,30.8350000,30.8700000,809556000
USD000000TOD,D,20100913,000000,30.7150000,30.7325000,30.6661000,30.7199000,974422000
USD000000TOD,D,20100914,000000,30.6699000,30.8109000,30.6551000,30.7950000,989469000
USD000000TOD,D,20100915,000000,30.6704000,30.8600000,30.6516000,30.8505000,1158179000
USD000000TOD,D,20100916,000000,31.0001000,31.1000000,30.8731000,30.8920000,1289604000
USD000000TOD,D,20100917,000000,31.1195000,31.1400000,30.9595000,30.9750000,1179078000
USD000000TOD,D,20100920,000000,31.1130000,31.1130000,30.9100000,30.9799000,882821000
USD000000TOD,D,20100921,000000,30.9900000,31.1281000,30.9500000,31.0300000,924870000
USD000000TOD,D,20100922,000000,30.8694000,31.0409000,30.8600000,31.0001000,895582000
USD000000TOD,D,20100923,000000,31.0409000,31.0800000,30.8403000,31.0100000,1249589000
USD000000TOD,D,20100924,000000,31.0100000,31.0197000,30.8800000,30.9450000,1299457000
USD000000TOD,D,20100927,000000,30.7040000,30.7040000,30.5300000,30.6123000,1230122000
USD000000TOD,D,20100928,000000,30.6585000,30.6585000,30.5306000,30.5970000,1471338000
USD000000TOD,D,20100929,000000,30.3700000,30.4950000,30.3615000,30.3850000,1474631000
USD000000TOD,D,20100930,000000,30.4600000,30.6291000,30.4462000,30.5752000,1272578000
USD000000TOD,D,20101001,000000,30.4602000,30.5734000,30.4570000,30.5450000,1081029000
USD000000TOD,D,20101004,000000,30.4255000,30.5625000,30.4190000,30.5151000,887243000
USD000000TOD,D,20101005,000000,30.5500000,30.5500000,30.3216000,30.3320000,1096901000
USD000000TOD,D,20101006,000000,30.2000000,30.2000000,29.7667000,29.8699000,1230632000
USD000000TOD,D,20101007,000000,29.7000000,29.7895000,29.5686000,29.7578000,1118342000
USD000000TOD,D,20101008,000000,29.8500000,30.0350000,29.8401000,30.0050000,1284710000
USD000000TOD,D,20101012,000000,30.0279000,30.2474000,30.0249000,30.1858000,1305623000
USD000000TOD,D,20101013,000000,29.9584000,30.2416000,29.9401000,30.1099000,1048074000
USD000000TOD,D,20101014,000000,29.9100000,30.0104000,29.8800000,30.0075000,1094587000
USD000000TOD,D,20101015,000000,30.1560000,30.2200000,30.0800000,30.2100000,1049990000
USD000000TOD,D,20101018,000000,30.5134000,30.6285000,30.4139000,30.4435000,830102000
USD000000TOD,D,20101019,000000,30.4924000,30.5099000,30.3605000,30.4199000,1103971000
USD000000TOD,D,20101020,000000,30.8000000,30.8699000,30.7400000,30.8373000,1314852000
USD000000TOD,D,20101021,000000,30.7230000,30.7979000,30.6500000,30.7424000,896089000
USD000000TOD,D,20101022,000000,30.6199000,30.6261000,30.4285000,30.5293000,1219126000
USD000000TOD,D,20101025,000000,30.1600000,30.2679000,30.1550000,30.2350000,1140940000
USD000000TOD,D,20101026,000000,30.3301000,30.5599000,30.3301000,30.3650000,1115439000
USD000000TOD,D,20101027,000000,30.5500000,30.6750000,30.5100000,30.6600000,1380218000
USD000000TOD,D,20101028,000000,30.6500000,30.7750000,30.6255000,30.7400000,1293603000
USD000000TOD,D,20101029,000000,30.7000000,30.8825000,30.6701000,30.8180000,1416878000
USD000000TOD,D,20101101,000000,30.6795000,30.8800000,30.6795000,30.8700000,773999000
USD000000TOD,D,20101102,000000,30.7724000,30.8360000,30.7350000,30.7675000,941928000
USD000000TOD,D,20101103,000000,30.7780000,30.8139000,30.7200000,30.7511000,1100596000
USD000000TOD,D,20101108,000000,30.7800000,30.8455000,30.7376000,30.7900000,895277000
USD000000TOD,D,20101109,000000,30.8700000,30.8929000,30.5601000,30.6000000,1202682000
USD000000TOD,D,20101110,000000,30.8199000,30.8200000,30.5801000,30.7050000,1280685000
USD000000TOD,D,20101112,000000,30.7400000,30.8324000,30.6984000,30.7625000,1584912000
USD000000TOD,D,20101115,000000,30.8415000,31.1200000,30.8310000,30.9575000,1116862000
USD000000TOD,D,20101116,000000,31.0500000,31.1300000,31.0231000,31.0955000,1120566000
USD000000TOD,D,20101117,000000,31.2806000,31.3875000,31.2801000,31.3825000,1252281000
USD000000TOD,D,20101118,000000,31.2180000,31.2399000,31.0355000,31.0549000,858066000
USD000000TOD,D,20101119,000000,30.9544000,31.0345000,30.9015000,31.0050000,1456673000
USD000000TOD,D,20101122,000000,31.0940000,31.0940000,30.9506000,31.0050000,914195000
USD000000TOD,D,20101123,000000,31.3340000,31.3340000,31.1899000,31.2175000,1322349000
USD000000TOD,D,20101124,000000,31.3800000,31.3850000,31.2425000,31.3600000,1687237000
USD000000TOD,D,20101126,000000,31.3500000,31.5100000,31.3125000,31.4368000,1691402000
USD000000TOD,D,20101129,000000,31.4100000,31.4224000,31.2450000,31.3300000,1640037000
USD000000TOD,D,20101130,000000,31.4150000,31.4475000,31.2800000,31.4100000,1627448000
USD000000TOD,D,20101201,000000,31.4960000,31.8225000,31.4110000,31.4800000,1371696000
USD000000TOD,D,20101202,000000,31.3500000,31.4435000,31.2950000,31.4200000,1172984000
USD000000TOD,D,20101203,000000,31.4800000,31.4800000,31.1800000,31.2960000,1135170000
USD000000TOD,D,20101206,000000,31.2300000,31.3400000,31.2258000,31.3229000,1203017000
USD000000TOD,D,20101207,000000,31.2550000,31.2874000,31.1607000,31.1650000,1189696000
USD000000TOD,D,20101208,000000,31.2238000,31.2850000,31.1211000,31.2050000,1220676000
USD000000TOD,D,20101209,000000,31.0100000,31.0530000,30.9375000,31.0000000,1068171000
USD000000TOD,D,20101210,000000,30.8700000,30.9100000,30.8290000,30.8880000,1133274000
USD000000TOD,D,20101213,000000,30.9600000,30.9679000,30.8500000,30.8675000,1039059000
USD000000TOD,D,20101214,000000,30.7000000,30.7794000,30.6625000,30.6800000,1354315000
USD000000TOD,D,20101215,000000,30.8049000,30.8125000,30.6600000,30.7049000,1495651000
USD000000TOD,D,20101216,000000,30.7400000,30.7800000,30.7300000,30.7402000,1616205000
USD000000TOD,D,20101217,000000,30.6399000,30.7010000,30.6250000,30.6625000,1481906000
USD000000TOD,D,20101220,000000,30.9499000,30.9499000,30.7405000,30.7725000,1317337000
USD000000TOD,D,20101221,000000,30.7700000,30.7700000,30.6582000,30.7325000,1049382000
USD000000TOD,D,20101222,000000,30.7300000,30.7589000,30.6706000,30.6802000,1233603000
USD000000TOD,D,20101223,000000,30.5000000,30.6850000,30.5000000,30.6825000,1280944000
USD000000TOD,D,20101224,000000,30.7349000,30.7349000,30.3875000,30.4419000,1101989000
USD000000TOD,D,20101227,000000,30.3000000,30.4875000,30.3000000,30.3624000,1318500000
USD000000TOD,D,20101228,000000,30.1500000,30.3500000,30.1500000,30.2300000,1449772000
USD000000TOD,D,20101229,000000,30.3500000,30.5189000,30.3275000,30.4300000,1530516000
USD000000TOD,D,20101230,000000,30.3500000,30.6100000,30.3500000,30.5290000,1615454000
USD000000TOD,D,20110111,000000,30.6500000,30.7199000,30.5681000,30.6441000,1365509000
USD000000TOD,D,20110112,000000,30.4874000,30.4874000,30.3047000,30.3520000,1341807000
USD000000TOD,D,20110113,000000,30.1400000,30.1450000,30.0500000,30.1185000,1264226000
USD000000TOD,D,20110114,000000,30.1000000,30.1000000,29.9200000,30.0199000,1668023000
USD000000TOD,D,20110118,000000,30.0500000,30.0500000,29.8516000,29.8930000,1136535000
USD000000TOD,D,20110119,000000,29.7000000,29.8585000,29.7000000,29.8200000,1158836000
USD000000TOD,D,20110120,000000,29.8000000,29.9430000,29.8000000,29.9250000,1299775000
USD000000TOD,D,20110121,000000,29.7500000,30.0500000,29.7500000,29.9655000,1352739000
USD000000TOD,D,20110124,000000,29.9500000,29.9500000,29.8049000,29.8550000,926657000
USD000000TOD,D,20110125,000000,29.9500000,29.9500000,29.7500000,29.7699000,1079940000
USD000000TOD,D,20110126,000000,29.9000000,29.9000000,29.7131000,29.7568000,1053994000
USD000000TOD,D,20110127,000000,29.6400000,29.7260000,29.5805000,29.6085000,1087445000
USD000000TOD,D,20110128,000000,29.6055000,29.7034000,29.5000000,29.6700000,1020459000
USD000000TOD,D,20110131,000000,29.7800000,29.8989000,29.6700000,29.8025000,1203282000
USD000000TOD,D,20110201,000000,29.7100000,29.7450000,29.5700000,29.6199000,956712000
USD000000TOD,D,20110202,000000,29.5000000,29.5000000,29.3900000,29.4665000,1115541000
USD000000TOD,D,20110203,000000,29.4300000,29.4301000,29.2631000,29.3555000,1034876000
USD000000TOD,D,20110204,000000,29.4201000,29.4700000,29.3764000,29.4300000,1073980000
USD000000TOD,D,20110207,000000,29.3774000,29.4058000,29.3126000,29.3800000,767234000
USD000000TOD,D,20110208,000000,29.2500000,29.2959000,29.2206000,29.2600000,938673000
USD000000TOD,D,20110209,000000,29.3525000,29.3525000,29.2326000,29.3200000,795950000
USD000000TOD,D,20110210,000000,29.3244000,29.3860000,29.3001000,29.3600000,988312000
USD000000TOD,D,20110211,000000,29.3644000,29.3664000,29.2575000,29.3401000,1002583000
USD000000TOD,D,20110214,000000,29.3050000,29.3129000,29.1880000,29.2920000,841870000
USD000000TOD,D,20110215,000000,29.2899000,29.2979000,29.2431000,29.2725000,977318000
USD000000TOD,D,20110216,000000,29.2779000,29.3075000,29.2575000,29.3015000,843175000
USD000000TOD,D,20110217,000000,29.2100000,29.2679000,29.2100000,29.2650000,854743000
USD000000TOD,D,20110218,000000,29.2450000,29.2586000,29.2110000,29.2225000,1041483000
USD000000TOD,D,20110222,000000,29.2300000,29.3235000,29.2100000,29.2675000,1358080000
USD000000TOD,D,20110224,000000,29.1900000,29.2400000,29.0077000,29.0450000,1213579000
USD000000TOD,D,20110225,000000,29.0500000,29.0500000,28.8960000,28.9040000,1432679000
USD000000TOD,D,20110228,000000,28.8999000,28.9480000,28.8500000,28.8500000,1155853000
USD000000TOD,D,20110301,000000,28.7910000,28.7950000,28.6933000,28.7400000,1064736000
USD000000TOD,D,20110302,000000,28.6569000,28.6700000,28.4601000,28.4755000,1254622000
USD000000TOD,D,20110303,000000,28.3628000,28.3628000,28.2200000,28.2597000,941134000
USD000000TOD,D,20110304,000000,28.1799000,28.2400000,28.1100000,28.1950000,1084490000
USD000000TOD,D,20110309,000000,28.2500000,28.3220000,28.2400000,28.3100000,1287247000
USD000000TOD,D,20110310,000000,28.2900000,28.5330000,28.2900000,28.4975000,1575160000
USD000000TOD,D,20110311,000000,28.6100000,28.7590000,28.5685000,28.7399000,1331499000
USD000000TOD,D,20110314,000000,28.6029000,28.6955000,28.5039000,28.5572000,955742000
USD000000TOD,D,20110315,000000,28.6850000,28.8898000,28.6680000,28.8474000,1319905000
USD000000TOD,D,20110316,000000,28.7300000,28.7600000,28.6250000,28.6800000,1237686000
USD000000TOD,D,20110317,000000,28.7265000,28.7629000,28.5630000,28.6300000,1257987000
USD000000TOD,D,20110318,000000,28.5600000,28.5600000,28.4235000,28.4500000,1107846000
USD000000TOD,D,20110321,000000,28.3699000,28.3887000,28.2799000,28.3001000,987320000
USD000000TOD,D,20110322,000000,28.1900000,28.2079000,28.1179000,28.1798000,1150204000
USD000000TOD,D,20110323,000000,28.2400000,28.3079000,28.2062000,28.3075000,1201568000
USD000000TOD,D,20110324,000000,28.5500000,28.5500000,28.3400000,28.3600000,1039269000
USD000000TOD,D,20110325,000000,28.2364000,28.3050000,28.1721000,28.2850000,1512589000
USD000000TOD,D,20110328,000000,28.3766000,28.4400000,28.3401000,28.3875000,1191889000
USD000000TOD,D,20110329,000000,28.3475000,28.4264000,28.3200000,28.4100000,1393836000
USD000000TOD,D,20110330,000000,28.3852000,28.6100000,28.3852000,28.5650000,1229061000
USD000000TOD,D,20110331,000000,28.5149000,28.5600000,28.1875000,28.3699000,1335548000
USD000000TOD,D,20110401,000000,28.3988000,28.4115000,28.3236000,28.3724000,988910000
USD000000TOD,D,20110404,000000,28.2200000,28.2690000,28.1632000,28.2600000,979034000
USD000000TOD,D,20110405,000000,28.3179000,28.3800000,28.2850000,28.3500000,700023000
USD000000TOD,D,20110406,000000,28.2300000,28.2500000,28.1800000,28.2119000,1156969000
USD000000TOD,D,20110407,000000,28.1826000,28.3000000,28.1600000,28.2750000,932554000
USD000000TOD,D,20110408,000000,28.1210000,28.1600000,28.0451000,28.0599000,940887000
USD000000TOD,D,20110411,000000,27.9500000,28.0225000,27.9303000,28.0200000,803133000
USD000000TOD,D,20110412,000000,28.1000000,28.1648000,28.0871000,28.1099000,914816000
USD000000TOD,D,20110413,000000,28.1201000,28.1730000,28.0606000,28.1500000,1152494000
USD000000TOD,D,20110414,000000,28.1700000,28.3028000,28.1575000,28.2880000,1104196000
USD000000TOD,D,20110415,000000,28.2380000,28.2500000,28.1487000,28.1665000,1051336000
USD000000TOD,D,20110418,000000,28.1700000,28.2500000,28.1174000,28.2050000,1216826000
USD000000TOD,D,20110419,000000,28.4425000,28.5065000,28.3250000,28.3750000,1158407000
USD000000TOD,D,20110420,000000,28.2000000,28.2000000,28.0110000,28.0700000,1372628000
USD000000TOD,D,20110421,000000,27.9500000,27.9655000,27.8350000,27.8570000,984707000
USD000000TOD,D,20110422,000000,27.9599000,28.0250000,27.9101000,28.0044000,1366542000
USD000000TOD,D,20110425,000000,28.0001000,28.0250000,27.8400000,27.8502000,994999000
USD000000TOD,D,20110426,000000,27.9400000,27.9500000,27.7700000,27.7776000,1490682000
USD000000TOD,D,20110427,000000,27.7450000,27.7850000,27.6910000,27.7100000,1314830000
USD000000TOD,D,20110428,000000,27.5301000,27.5745000,27.4501000,27.5150000,1324228000
USD000000TOD,D,20110429,000000,27.4900000,27.5460000,27.2246000,27.3000000,1424748000
USD000000TOD,D,20110503,000000,27.3195000,27.3900000,27.2981000,27.3799000,1118180000
USD000000TOD,D,20110504,000000,27.3601000,27.3980000,27.1975000,27.2500000,1148635000
USD000000TOD,D,20110505,000000,27.3001000,27.3420000,27.2230000,27.2601000,1167236000
USD000000TOD,D,20110506,000000,27.6950000,27.7960000,27.5800000,27.7465000,1392211000
USD000000TOD,D,20110510,000000,27.9295000,27.9501000,27.7000000,27.7800000,1144969000
USD000000TOD,D,20110511,000000,27.6800000,27.6800000,27.5845000,27.6300000,877924000
USD000000TOD,D,20110512,000000,27.9115000,28.0789000,27.8700000,28.0400000,1522851000
USD000000TOD,D,20110513,000000,27.8960000,27.9200000,27.7718000,27.9025000,872050000
USD000000TOD,D,20110516,000000,27.9999000,28.2265000,27.9999000,28.1850000,1174242000
USD000000TOD,D,20110517,000000,28.1105000,28.1889000,28.0777000,28.1375000,892668000
USD000000TOD,D,20110518,000000,28.0301000,28.0790000,27.9575000,28.0150000,1106803000
USD000000TOD,D,20110519,000000,27.9700000,28.0584000,27.9201000,27.9750000,1172742000
USD000000TOD,D,20110520,000000,27.9000000,28.0045000,27.8900000,28.0000000,899764000
USD000000TOD,D,20110523,000000,28.3365000,28.4949000,28.2950000,28.4550000,1533046000
USD000000TOD,D,20110524,000000,28.4311000,28.5200000,28.3695000,28.3865000,1026023000
USD000000TOD,D,20110525,000000,28.4500000,28.5319000,28.4100000,28.4700000,1316852000
USD000000TOD,D,20110526,000000,28.3000000,28.6992000,28.1545000,28.2200000,1320716000
USD000000TOD,D,20110527,000000,28.1200000,28.1525000,28.0715000,28.0999000,1392880000
USD000000TOD,D,20110531,000000,27.9601000,28.0293000,27.9300000,28.0100000,1702435000
USD000000TOD,D,20110601,000000,27.9200000,28.0064000,27.8900000,27.9820000,997348000
USD000000TOD,D,20110602,000000,27.9600000,28.0679000,27.9076000,27.9350000,1111685000
USD000000TOD,D,20110603,000000,27.8804000,27.9099000,27.8409000,27.8999000,1066382000
USD000000TOD,D,20110606,000000,27.7645000,27.8497000,27.7475000,27.8324000,1159596000
USD000000TOD,D,20110607,000000,27.8400000,27.8453000,27.7000000,27.7500000,1148031000
USD000000TOD,D,20110608,000000,27.7200000,27.7725000,27.6600000,27.7600000,963312000
USD000000TOD,D,20110609,000000,27.7010000,27.7390000,27.6500000,27.7175000,915209000
USD000000TOD,D,20110610,000000,27.7600000,27.8498000,27.7500000,27.8450000,1123739000
USD000000TOD,D,20110614,000000,27.9200000,27.9200000,27.8476000,27.8700000,944670000
USD000000TOD,D,20110615,000000,27.8800000,27.9594000,27.8500000,27.9375000,1159083000
USD000000TOD,D,20110616,000000,28.2000000,28.2775000,28.1596000,28.2227000,1551427000
USD000000TOD,D,20110617,000000,28.2069000,28.2174000,28.0515000,28.0556000,1284947000
USD000000TOD,D,20110620,000000,28.1354000,28.2049000,28.1300000,28.1625000,1036918000
USD000000TOD,D,20110621,000000,28.0500000,28.0500000,27.9521000,27.9720000,972876000
USD000000TOD,D,20110622,000000,27.9470000,28.0050000,27.8699000,28.0050000,1173368000
USD000000TOD,D,20110623,000000,28.1998000,28.1998000,28.0301000,28.1250000,1253898000
USD000000TOD,D,20110624,000000,28.0500000,28.2347000,28.0500000,28.2200000,1463447000
USD000000TOD,D,20110627,000000,28.3459000,28.3900000,28.3080000,28.3400000,1302468000
USD000000TOD,D,20110628,000000,28.2200000,28.2594000,28.1788000,28.2175000,1528243000
USD000000TOD,D,20110629,000000,28.0800000,28.1100000,27.9601000,27.9601000,1080043000
USD000000TOD,D,20110630,000000,27.8500000,28.2000000,27.8400000,27.8950000,1323199000
USD000000TOD,D,20110701,000000,27.8600000,27.8894000,27.8100000,27.8500000,1320896000
USD000000TOD,D,20110705,000000,27.8625000,27.8824000,27.8400000,27.8650000,896532000
USD000000TOD,D,20110706,000000,27.8700000,28.0900000,27.8522000,27.9795000,1252589000
USD000000TOD,D,20110707,000000,28.0020000,28.0475000,27.9600000,28.0450000,978217000
USD000000TOD,D,20110708,000000,27.9105000,27.9949000,27.8575000,27.9300000,1072885000
USD000000TOD,D,20110711,000000,28.0845000,28.1600000,28.0435000,28.1420000,1044295000
USD000000TOD,D,20110712,000000,28.3200000,28.4600000,28.3181000,28.3900000,1630434000
USD000000TOD,D,20110713,000000,28.2800000,28.2815000,28.1700000,28.2250000,1028906000
USD000000TOD,D,20110714,000000,28.0625000,28.1069000,28.0219000,28.0900000,831533000
USD000000TOD,D,20110715,000000,28.3000000,28.3000000,28.0747000,28.0920000,1046065000
USD000000TOD,D,20110718,000000,28.1795000,28.2129000,28.1511000,28.2095000,1054880000
USD000000TOD,D,20110719,000000,28.2045000,28.2105000,28.0359000,28.0755000,1147798000
USD000000TOD,D,20110720,000000,28.0800000,28.0899000,27.9466000,27.9599000,1366463000
USD000000TOD,D,20110721,000000,27.9500000,28.0100000,27.8860000,27.9599000,1445877000
USD000000TOD,D,20110722,000000,27.8000000,27.8000000,27.6600000,27.7035000,1017472000
USD000000TOD,D,20110725,000000,27.7782000,27.7887000,27.6800000,27.7076000,1368369000
USD000000TOD,D,20110726,000000,27.6000000,27.6000000,27.5175000,27.5820000,1273800000
USD000000TOD,D,20110727,000000,27.4800000,27.4895000,27.3915000,27.4600000,1095003000
USD000000TOD,D,20110728,000000,27.5950000,27.6310000,27.5226000,27.6000000,1024688000
USD000000TOD,D,20110729,000000,27.7910000,27.7910000,27.6000000,27.7500000,1611683000
USD000000TOD,D,20110801,000000,27.5700000,27.5899000,27.4985000,27.5250000,1145812000
USD000000TOD,D,20110802,000000,27.7699000,27.8708000,27.7580000,27.8330000,1337473000
USD000000TOD,D,20110803,000000,27.8784000,27.9500000,27.7615000,27.7900000,1355131000
USD000000TOD,D,20110804,000000,27.8996000,27.9375000,27.8100000,27.9270000,1193880000
USD000000TOD,D,20110805,000000,28.2550000,28.4100000,28.2355000,28.2749000,1574608000
USD000000TOD,D,20110808,000000,28.4795000,28.6167000,28.4382000,28.5699000,1579336000
USD000000TOD,D,20131204,000000,33.2300000,33.2775000,33.1140000,33.1300000,1468233000
USD000000TOD,D,20131205,000000,33.2350000,33.2350000,32.9865000,33.0250000,2025342000
USD000000TOD,D,20131206,000000,33.0065000,33.0065000,32.8540000,32.9550000,1771261000
USD000000TOD,D,20131209,000000,32.9085000,32.9085000,32.6775000,32.7230000,1625482000
USD000000TOD,D,20131210,000000,32.7000000,32.8250000,32.6470000,32.7150000,2100352000
USD000000TOD,D,20131211,000000,32.7300000,32.7850000,32.6865000,32.7425000,1569766000
USD000000TOD,D,20131212,000000,32.7200000,32.8025000,32.7040000,32.7500000,2055618000
USD000000TOD,D,20131213,000000,32.8305000,32.9100000,32.8005000,32.8250000,2192620000
USD000000TOD,D,20131216,000000,32.8600000,32.8910000,32.8320000,32.8625000,1712906000
USD000000TOD,D,20131217,000000,32.8640000,32.9425000,32.8220000,32.9395000,1839471000
USD000000TOD,D,20131218,000000,32.8600000,32.9800000,32.8600000,32.9420000,1735049000
USD000000TOD,D,20131219,000000,32.9870000,32.9910000,32.8800000,32.9100000,2166648000
USD000000TOD,D,20131220,000000,33.0500000,33.0500000,32.9400000,32.9965000,2420856000
USD000000TOD,D,20131223,000000,32.9405000,33.0100000,32.7440000,32.7505000,2260839000
USD000000TOD,D,20131224,000000,32.7350000,32.7350000,32.5000000,32.6300000,2525654000
USD000000TOD,D,20131226,000000,32.7350000,32.7350000,32.6250000,32.6545000,1991819000
USD000000TOD,D,20131227,000000,32.6340000,32.6900000,32.4630000,32.5360000,2990099000
USD000000TOD,D,20131230,000000,32.6305000,32.7650000,32.6305000,32.7150000,3140619000
USD000000TOD,D,20140109,000000,33.1635000,33.1920000,33.0545000,33.1500000,1901554000
USD000000TOD,D,20140110,000000,33.1985000,33.2840000,33.1700000,33.2025000,2009703000
USD000000TOD,D,20140113,000000,33.0290000,33.1595000,33.0250000,33.1525000,1532542000
USD000000TOD,D,20140114,000000,33.2515000,33.3355000,33.2050000,33.3325000,1756355000
USD000000TOD,D,20140115,000000,33.3405000,33.4500000,33.3260000,33.4350000,1760384000
USD000000TOD,D,20140116,000000,33.2000000,33.4425000,33.2000000,33.3925000,1920713000
USD000000TOD,D,20140117,000000,33.3530000,33.5440000,33.3530000,33.5275000,2022794000
USD000000TOD,D,20140121,000000,33.7715000,33.9940000,33.7550000,33.9700000,2183140000
USD000000TOD,D,20140122,000000,33.9230000,33.9450000,33.8200000,33.8855000,1854838000
USD000000TOD,D,20140123,000000,33.9205000,34.1325000,33.9205000,34.0765000,2279104000
USD000000TOD,D,20140124,000000,34.1000000,34.5365000,34.0945000,34.4150000,3237233000
USD000000TOD,D,20140127,000000,34.6000000,34.8560000,34.4300000,34.5600000,3037263000
USD000000TOD,D,20140128,000000,34.6700000,34.6870000,34.4415000,34.6600000,2693303000
USD000000TOD,D,20140129,000000,34.5400000,35.0715000,34.4385000,35.0540000,2706700000
USD000000TOD,D,20140130,000000,35.2550000,35.4415000,35.0320000,35.2150000,2698166000
USD000000TOD,D,20140131,000000,34.9515000,35.3500000,34.9190000,35.3000000,2559838000
USD000000TOD,D,20140203,000000,35.1705000,35.2800000,35.0875000,35.1625000,1646914000
USD000000TOD,D,20140204,000000,35.4305000,35.5570000,35.0700000,35.1100000,1856526000
USD000000TOD,D,20140205,000000,35.0375000,35.0855000,34.6380000,34.8800000,2221876000
USD000000TOD,D,20140206,000000,34.8500000,34.8650000,34.6685000,34.8145000,1514049000
USD000000TOD,D,20140207,000000,34.6045000,34.7580000,34.5340000,34.7130000,1410757000
USD000000TOD,D,20140210,000000,34.6815000,34.8450000,34.6605000,34.7475000,1492546000
USD000000TOD,D,20140211,000000,34.8500000,34.8755000,34.6780000,34.7350000,1355541000
USD000000TOD,D,20140212,000000,34.7500000,34.8275000,34.7170000,34.8045000,1267612000
USD000000TOD,D,20140213,000000,34.8400000,35.2080000,34.8300000,35.1625000,2075579000
USD000000TOD,D,20140214,000000,35.1415000,35.3655000,34.9435000,35.0600000,2345011000
USD000000TOD,D,20140218,000000,35.2470000,35.3755000,35.2080000,35.2500000,1686434000
USD000000TOD,D,20140219,000000,35.5345000,35.7970000,35.5000000,35.7400000,1461767000
USD000000TOD,D,20140220,000000,35.8555000,35.8555000,35.6420000,35.8395000,1791736000
USD000000TOD,D,20140221,000000,35.7180000,35.8735000,35.5750000,35.7200000,2117868000
USD000000TOD,D,20140224,000000,35.5200000,35.6265000,35.3630000,35.5620000,2150447000
USD000000TOD,D,20140225,000000,35.4915000,35.6680000,35.4915000,35.6100000,1705115000
