<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
EURUSD000TOM,D,20100621,000000,1.2458000,1.2458000,1.2358000,1.2370000,32935000
EURUSD000TOM,D,20100622,000000,1.2300000,1.2320000,1.2267000,1.2268000,27265000
EURUSD000TOM,D,20100623,000000,1.2264000,1.2300000,1.2262000,1.2285000,11173000
EURUSD000TOM,D,20100624,000000,1.2320000,1.2320000,1.2265000,1.2265000,5420000
EURUSD000TOM,D,20100625,000000,1.2330000,1.2346000,1.2270000,1.2301000,13731000
EURUSD000TOM,D,20100628,000000,1.2366000,1.2371000,1.2338000,1.2338000,8129000
EURUSD000TOM,D,20100629,000000,1.2250000,1.2253000,1.2185000,1.2190000,6325000
EURUSD000TOM,D,20100630,000000,1.2216000,1.2290000,1.2213000,1.2259000,12620000
EURUSD000TOM,D,20100701,000000,1.2211000,1.2393000,1.2203000,1.2389000,15233000
EURUSD000TOM,D,20100702,000000,1.2490000,1.2603000,1.2490000,1.2601000,34898000
EURUSD000TOM,D,20100705,000000,1.2541000,1.2544000,1.2521000,1.2529000,3339000
EURUSD000TOM,D,20100706,000000,1.2546000,1.2597000,1.2546000,1.2589000,18324000
EURUSD000TOM,D,20100707,000000,1.2587000,1.2600000,1.2565000,1.2589000,3458000
EURUSD000TOM,D,20100708,000000,1.2656000,1.2684000,1.2641000,1.2684000,7781000
EURUSD000TOM,D,20100709,000000,1.2697000,1.2710000,1.2617000,1.2623000,9278000
EURUSD000TOM,D,20100712,000000,1.2572000,1.2585000,1.2565000,1.2574000,3977000
EURUSD000TOM,D,20100713,000000,1.2575000,1.2610000,1.2532000,1.2610000,8331000
EURUSD000TOM,D,20100714,000000,1.2711000,1.2734000,1.2696000,1.2716000,7135000
EURUSD000TOM,D,20100715,000000,1.2730000,1.2863000,1.2720000,1.2858000,18989000
EURUSD000TOM,D,20100716,000000,1.2898000,1.3000000,1.2898000,1.2980000,24248000
EURUSD000TOM,D,20100719,000000,1.2887000,1.2974000,1.2879000,1.2939000,12827000
EURUSD000TOM,D,20100720,000000,1.3005000,1.3012000,1.2854000,1.2862000,16894000
EURUSD000TOM,D,20100721,000000,1.2902000,1.2903000,1.2797000,1.2817000,8463000
EURUSD000TOM,D,20100722,000000,1.2755000,1.2876000,1.2755000,1.2865000,19314000
EURUSD000TOM,D,20100723,000000,1.2874000,1.2958000,1.2872000,1.2888000,10493000
EURUSD000TOM,D,20100726,000000,1.2932000,1.2954000,1.2894000,1.2933000,6092000
EURUSD000TOM,D,20100727,000000,1.3002000,1.3028000,1.2972000,1.3024000,18038000
EURUSD000TOM,D,20100728,000000,1.3010000,1.3034000,1.2978000,1.2979000,10513000
EURUSD000TOM,D,20100729,000000,1.3010000,1.3085000,1.3009000,1.3066000,19707000
EURUSD000TOM,D,20100730,000000,1.3075000,1.3090000,1.2983000,1.3050000,23029000
EURUSD000TOM,D,20100802,000000,1.3081000,1.3114000,1.3061000,1.3108000,16282000
EURUSD000TOM,D,20100803,000000,1.3156000,1.3258000,1.3153000,1.3241000,13171000
EURUSD000TOM,D,20100804,000000,1.3214000,1.3230000,1.3188000,1.3207000,11160000
EURUSD000TOM,D,20100805,000000,1.3163000,1.3222000,1.3127000,1.3216000,18608000
EURUSD000TOM,D,20100806,000000,1.3188000,1.3255000,1.3159000,1.3255000,18331000
EURUSD000TOM,D,20100809,000000,1.3293000,1.3299000,1.3241000,1.3250000,12470000
EURUSD000TOM,D,20100810,000000,1.3159000,1.3181000,1.3119000,1.3119000,16109000
EURUSD000TOM,D,20100811,000000,1.3098000,1.3098000,1.2992000,1.2992000,13509000
EURUSD000TOM,D,20100812,000000,1.2910000,1.2928000,1.2785000,1.2823000,10867000
EURUSD000TOM,D,20100813,000000,1.2892000,1.2900000,1.2778000,1.2802000,27231000
EURUSD000TOM,D,20100816,000000,1.2796000,1.2848000,1.2786000,1.2848000,16881000
EURUSD000TOM,D,20100817,000000,1.2858000,1.2901000,1.2826000,1.2880000,17755000
EURUSD000TOM,D,20100818,000000,1.2830000,1.2910000,1.2830000,1.2910000,26120000
EURUSD000TOM,D,20100819,000000,1.2815000,1.2883000,1.2781000,1.2881000,39469000
EURUSD000TOM,D,20100820,000000,1.2804000,1.2825000,1.2684000,1.2684000,61028000
EURUSD000TOM,D,20100823,000000,1.2709000,1.2728000,1.2683000,1.2703000,12539000
EURUSD000TOM,D,20100824,000000,1.2642000,1.2651000,1.2592000,1.2600000,29787000
EURUSD000TOM,D,20100825,000000,1.2635000,1.2717000,1.2610000,1.2642000,34982000
EURUSD000TOM,D,20100826,000000,1.2700000,1.2736000,1.2676000,1.2687000,48531000
EURUSD000TOM,D,20100827,000000,1.2717000,1.2724000,1.2700000,1.2720000,5737000
EURUSD000TOM,D,20100830,000000,1.2743000,1.2743000,1.2690000,1.2693000,10612000
EURUSD000TOM,D,20100831,000000,1.2641000,1.2718000,1.2633000,1.2718000,3712000
EURUSD000TOM,D,20100901,000000,1.2715000,1.2843000,1.2705000,1.2843000,21186000
EURUSD000TOM,D,20100902,000000,1.2786000,1.2840000,1.2786000,1.2824000,11901000
EURUSD000TOM,D,20100903,000000,1.2824000,1.2864000,1.2820000,1.2840000,11965000
EURUSD000TOM,D,20100906,000000,1.2902000,1.2913000,1.2870000,1.2880000,2438000
EURUSD000TOM,D,20100907,000000,1.2785000,1.2810000,1.2740000,1.2757000,15317000
EURUSD000TOM,D,20100908,000000,1.2725000,1.2725000,1.2664000,1.2681000,2474000
EURUSD000TOM,D,20100909,000000,1.2700000,1.2732000,1.2692000,1.2732000,7435000
EURUSD000TOM,D,20100910,000000,1.2677000,1.2737000,1.2677000,1.2690000,2458000
EURUSD000TOM,D,20100913,000000,1.2806000,1.2826000,1.2798000,1.2813000,3748000
EURUSD000TOM,D,20100914,000000,1.2900000,1.2900000,1.2839000,1.2860000,2340000
EURUSD000TOM,D,20100915,000000,1.2988000,1.2988000,1.2964000,1.2984000,38075000
EURUSD000TOM,D,20100916,000000,1.2994000,1.3109000,1.2994000,1.3057000,15775000
EURUSD000TOM,D,20100917,000000,1.3128000,1.3154000,1.3060000,1.3061000,4179000
EURUSD000TOM,D,20100920,000000,1.3100000,1.3114000,1.3040000,1.3041000,1912000
EURUSD000TOM,D,20100921,000000,1.3090000,1.3139000,1.3075000,1.3125000,2574000
EURUSD000TOM,D,20100922,000000,1.3286000,1.3393000,1.3272000,1.3372000,8941000
EURUSD000TOM,D,20100923,000000,1.3405000,1.3410000,1.3321000,1.3345000,9251000
EURUSD000TOM,D,20100924,000000,1.3334000,1.3445000,1.3310000,1.3445000,8126000
EURUSD000TOM,D,20100927,000000,1.3456000,1.3488000,1.3441000,1.3488000,6388000
EURUSD000TOM,D,20100928,000000,1.3438000,1.3477000,1.3389000,1.3467000,9887000
EURUSD000TOM,D,20100929,000000,1.3582000,1.3630000,1.3582000,1.3613000,6138000
EURUSD000TOM,D,20100930,000000,1.3568000,1.3673000,1.3568000,1.3673000,11276000
EURUSD000TOM,D,20101001,000000,1.3638000,1.3764000,1.3638000,1.3732000,16763000
EURUSD000TOM,D,20101004,000000,1.3779000,1.3779000,1.3686000,1.3707000,10049000
EURUSD000TOM,D,20101005,000000,1.3693000,1.3800000,1.3691000,1.3800000,12681000
EURUSD000TOM,D,20101006,000000,1.3846000,1.3870000,1.3801000,1.3859000,17222000
EURUSD000TOM,D,20101007,000000,1.3917000,1.3991000,1.3917000,1.3984000,11864000
EURUSD000TOM,D,20101008,000000,1.3930000,1.3953000,1.3852000,1.3875000,20560000
EURUSD000TOM,D,20101011,000000,1.3920000,1.3944000,1.3920000,1.3934000,11194000
EURUSD000TOM,D,20101012,000000,1.3831000,1.3850000,1.3785000,1.3850000,25792000
EURUSD000TOM,D,20101013,000000,1.3950000,1.3995000,1.3945000,1.3965000,12792000
EURUSD000TOM,D,20101014,000000,1.4069000,1.4118000,1.4059000,1.4075000,18971000
EURUSD000TOM,D,20101015,000000,1.4068000,1.4145000,1.4068000,1.4084000,25067000
EURUSD000TOM,D,20101018,000000,1.3862000,1.3915000,1.3845000,1.3897000,11542000
EURUSD000TOM,D,20101019,000000,1.3903000,1.3947000,1.3842000,1.3848000,15507000
EURUSD000TOM,D,20101020,000000,1.3783000,1.3840000,1.3782000,1.3826000,23182000
EURUSD000TOM,D,20101021,000000,1.3936000,1.4045000,1.3936000,1.3994000,18464000
EURUSD000TOM,D,20101022,000000,1.3961000,1.3967000,1.3869000,1.3930000,32973000
EURUSD000TOM,D,20101025,000000,1.4060000,1.4068000,1.4008000,1.4008000,6364000
EURUSD000TOM,D,20101026,000000,1.3970000,1.3975000,1.3902000,1.3902000,4126000
EURUSD000TOM,D,20101027,000000,1.3812000,1.3851000,1.3780000,1.3801000,15803000
EURUSD000TOM,D,20101028,000000,1.3823000,1.3875000,1.3811000,1.3865000,20073000
EURUSD000TOM,D,20101029,000000,1.3878000,1.3900000,1.3823000,1.3900000,5421000
EURUSD000TOM,D,20101101,000000,1.3968000,1.3989000,1.3915000,1.3932000,19441000
EURUSD000TOM,D,20101102,000000,1.3935000,1.4035000,1.3935000,1.4026000,6000000
EURUSD000TOM,D,20101103,000000,1.4030000,1.4053000,1.4024000,1.4024000,5447000
EURUSD000TOM,D,20101108,000000,1.3952000,1.3960000,1.3905000,1.3942000,8348000
EURUSD000TOM,D,20101109,000000,1.3865000,1.3968000,1.3832000,1.3924000,35362000
EURUSD000TOM,D,20101110,000000,1.3792000,1.3814000,1.3750000,1.3786000,38219000
EURUSD000TOM,D,20101111,000000,1.3796000,1.3796000,1.3695000,1.3704000,38237000
EURUSD000TOM,D,20101112,000000,1.3599000,1.3730000,1.3584000,1.3730000,106699000
EURUSD000TOM,D,20101113,000000,1.3690000,1.3730000,1.3690000,1.3713000,6453000
EURUSD000TOM,D,20101115,000000,1.3669000,1.3670000,1.3612000,1.3632000,12450000
EURUSD000TOM,D,20101116,000000,1.3577000,1.3638000,1.3577000,1.3603000,13077000
EURUSD000TOM,D,20101117,000000,1.3500000,1.3522000,1.3471000,1.3507000,3249000
EURUSD000TOM,D,20101118,000000,1.3599000,1.3657000,1.3599000,1.3651000,8424000
EURUSD000TOM,D,20101119,000000,1.3687000,1.3721000,1.3650000,1.3664000,35286000
EURUSD000TOM,D,20101122,000000,1.3749000,1.3750000,1.3634000,1.3634000,2536000
EURUSD000TOM,D,20101123,000000,1.3563000,1.3598000,1.3480000,1.3480000,9687000
EURUSD000TOM,D,20101124,000000,1.3394000,1.3406000,1.3297000,1.3370000,28874000
EURUSD000TOM,D,20101125,000000,1.3323000,1.3350000,1.3294000,1.3323000,8492000
EURUSD000TOM,D,20101126,000000,1.3280000,1.3286000,1.3204000,1.3234000,17589000
EURUSD000TOM,D,20101129,000000,1.3268000,1.3270000,1.3118000,1.3118000,6642000
EURUSD000TOM,D,20101130,000000,1.3102000,1.3128000,1.2972000,1.2994000,9548000
EURUSD000TOM,D,20101201,000000,1.3042000,1.3129000,1.3042000,1.3129000,5647000
EURUSD000TOM,D,20101202,000000,1.3143000,1.3195000,1.3120000,1.3120000,6559000
EURUSD000TOM,D,20101203,000000,1.3220000,1.3343000,1.3214000,1.3343000,11471000
EURUSD000TOM,D,20101206,000000,1.3338000,1.3371000,1.3250000,1.3280000,9581000
EURUSD000TOM,D,20101207,000000,1.3330000,1.3391000,1.3315000,1.3391000,7483000
EURUSD000TOM,D,20101208,000000,1.3206000,1.3238000,1.3195000,1.3235000,9785000
EURUSD000TOM,D,20101209,000000,1.3299000,1.3299000,1.3203000,1.3235000,12786000
EURUSD000TOM,D,20101210,000000,1.3275000,1.3278000,1.3214000,1.3219000,2988000
EURUSD000TOM,D,20101213,000000,1.3216000,1.3286000,1.3193000,1.3283000,3052000
EURUSD000TOM,D,20101214,000000,1.3407000,1.3478000,1.3407000,1.3446000,13059000
EURUSD000TOM,D,20101215,000000,1.3322000,1.3366000,1.3298000,1.3360000,6747000
EURUSD000TOM,D,20101216,000000,1.3222000,1.3238000,1.3222000,1.3234000,2737000
EURUSD000TOM,D,20101217,000000,1.3324000,1.3336000,1.3246000,1.3256000,10814000
EURUSD000TOM,D,20101220,000000,1.3164000,1.3181000,1.3140000,1.3162000,11002000
EURUSD000TOM,D,20101221,000000,1.3196000,1.3196000,1.3147000,1.3192000,4341000
EURUSD000TOM,D,20101222,000000,1.3128000,1.3168000,1.3112000,1.3120000,10597000
EURUSD000TOM,D,20101223,000000,1.3138000,1.3152000,1.3069000,1.3069000,8630000
EURUSD000TOM,D,20101224,000000,1.3120000,1.3143000,1.3101000,1.3112000,10215000
EURUSD000TOM,D,20101227,000000,1.3160000,1.3168000,1.3130000,1.3140000,4399000
EURUSD000TOM,D,20101228,000000,1.3216000,1.3269000,1.3201000,1.3208000,9385000
EURUSD000TOM,D,20101229,000000,1.3148000,1.3155000,1.3114000,1.3138000,24850000
EURUSD000TOM,D,20101230,000000,1.3247000,1.3280000,1.3239000,1.3280000,6126000
EURUSD000TOM,D,20110111,000000,1.2951000,1.2972000,1.2927000,1.2964000,5488000
EURUSD000TOM,D,20110112,000000,1.2992000,1.3036000,1.2980000,1.3022000,7819000
EURUSD000TOM,D,20110113,000000,1.3107000,1.3275000,1.3107000,1.3275000,16205000
EURUSD000TOM,D,20110114,000000,1.3371000,1.3440000,1.3336000,1.3360000,9990000
EURUSD000TOM,D,20110117,000000,1.3302000,1.3328000,1.3262000,1.3328000,1572000
EURUSD000TOM,D,20110118,000000,1.3355000,1.3424000,1.3355000,1.3391000,13494000
EURUSD000TOM,D,20110119,000000,1.3473000,1.3532000,1.3440000,1.3532000,7775000
EURUSD000TOM,D,20110120,000000,1.3422000,1.3500000,1.3422000,1.3442000,14413000
EURUSD000TOM,D,20110121,000000,1.3510000,1.3553000,1.3508000,1.3545000,3078000
EURUSD000TOM,D,20110124,000000,1.3585000,1.3600000,1.3561000,1.3600000,1821000
EURUSD000TOM,D,20110125,000000,1.3672000,1.3672000,1.3582000,1.3610000,4590000
EURUSD000TOM,D,20110126,000000,1.3681000,1.3714000,1.3681000,1.3688000,6492000
EURUSD000TOM,D,20110127,000000,1.3715000,1.3756000,1.3653000,1.3756000,7125000
EURUSD000TOM,D,20110128,000000,1.3704000,1.3740000,1.3681000,1.3708000,9841000
EURUSD000TOM,D,20110131,000000,1.3609000,1.3722000,1.3599000,1.3715000,18529000
EURUSD000TOM,D,20110201,000000,1.3733000,1.3767000,1.3703000,1.3735000,8515000
EURUSD000TOM,D,20110202,000000,1.3840000,1.3840000,1.3795000,1.3804000,5767000
EURUSD000TOM,D,20110203,000000,1.3805000,1.3805000,1.3674000,1.3674000,3145000
EURUSD000TOM,D,20110204,000000,1.3626000,1.3649000,1.3580000,1.3596000,5370000
EURUSD000TOM,D,20110207,000000,1.3620000,1.3620000,1.3521000,1.3521000,8705000
EURUSD000TOM,D,20110208,000000,1.3632000,1.3664000,1.3599000,1.3620000,13686000
EURUSD000TOM,D,20110209,000000,1.3661000,1.3680000,1.3615000,1.3668000,8998000
EURUSD000TOM,D,20110210,000000,1.3681000,1.3681000,1.3584000,1.3589000,7371000
EURUSD000TOM,D,20110211,000000,1.3564000,1.3575000,1.3510000,1.3533000,8866000
EURUSD000TOM,D,20110214,000000,1.3555000,1.3555000,1.3434000,1.3450000,13289000
EURUSD000TOM,D,20110215,000000,1.3480000,1.3550000,1.3474000,1.3542000,11539000
EURUSD000TOM,D,20110216,000000,1.3564000,1.3564000,1.3470000,1.3470000,11956000
EURUSD000TOM,D,20110217,000000,1.3555000,1.3585000,1.3544000,1.3557000,13377000
EURUSD000TOM,D,20110218,000000,1.3595000,1.3641000,1.3554000,1.3641000,7380000
EURUSD000TOM,D,20110221,000000,1.3681000,1.3703000,1.3660000,1.3668000,5794000
EURUSD000TOM,D,20110222,000000,1.3563000,1.3680000,1.3532000,1.3673000,16436000
EURUSD000TOM,D,20110224,000000,1.3738000,1.3805000,1.3715000,1.3773000,7922000
EURUSD000TOM,D,20110225,000000,1.3821000,1.3823000,1.3751000,1.3751000,7609000
EURUSD000TOM,D,20110228,000000,1.3767000,1.3853000,1.3767000,1.3853000,7923000
EURUSD000TOM,D,20110301,000000,1.3812000,1.3835000,1.3793000,1.3820000,9730000
EURUSD000TOM,D,20110302,000000,1.3763000,1.3863000,1.3754000,1.3863000,19702000
EURUSD000TOM,D,20110303,000000,1.3872000,1.3955000,1.3837000,1.3946000,12991000
EURUSD000TOM,D,20110304,000000,1.3955000,1.3973000,1.3950000,1.3950000,14103000
EURUSD000TOM,D,20110305,000000,1.3994000,1.3998000,1.3982000,1.3993000,31768000
EURUSD000TOM,D,20110309,000000,1.3896000,1.3926000,1.3862000,1.3901000,9983000
EURUSD000TOM,D,20110310,000000,1.3854000,1.3854000,1.3810000,1.3813000,22703000
EURUSD000TOM,D,20110311,000000,1.3799000,1.3840000,1.3760000,1.3783000,8578000
EURUSD000TOM,D,20110314,000000,1.3924000,1.3970000,1.3910000,1.3960000,65656000
EURUSD000TOM,D,20110315,000000,1.3911000,1.3936000,1.3858000,1.3936000,4959000
EURUSD000TOM,D,20110316,000000,1.3990000,1.3995000,1.3912000,1.3921000,10397000
EURUSD000TOM,D,20110317,000000,1.3943000,1.4050000,1.3943000,1.4000000,7482000
EURUSD000TOM,D,20110318,000000,1.4063000,1.4140000,1.4047000,1.4140000,5513000
EURUSD000TOM,D,20110321,000000,1.4180000,1.4189000,1.4146000,1.4165000,10158000
EURUSD000TOM,D,20110322,000000,1.4235000,1.4245000,1.4185000,1.4185000,8713000
EURUSD000TOM,D,20110323,000000,1.4179000,1.4195000,1.4117000,1.4117000,6777000
EURUSD000TOM,D,20110324,000000,1.4064000,1.4146000,1.4064000,1.4130000,12409000
EURUSD000TOM,D,20110325,000000,1.4176000,1.4183000,1.4125000,1.4134000,12418000
EURUSD000TOM,D,20110328,000000,1.4055000,1.4077000,1.4039000,1.4044000,9990000
EURUSD000TOM,D,20110329,000000,1.4112000,1.4136000,1.4061000,1.4072000,7308000
EURUSD000TOM,D,20110330,000000,1.4079000,1.4095000,1.4073000,1.4075000,5431000
EURUSD000TOM,D,20110331,000000,1.4162000,1.4220000,1.4162000,1.4176000,8968000
EURUSD000TOM,D,20110401,000000,1.4169000,1.4174000,1.4092000,1.4116000,7659000
EURUSD000TOM,D,20110404,000000,1.4236000,1.4237000,1.4203000,1.4234000,4923000
EURUSD000TOM,D,20110405,000000,1.4200000,1.4202000,1.4161000,1.4181000,7445000
EURUSD000TOM,D,20110406,000000,1.4273000,1.4312000,1.4267000,1.4293000,6959000
EURUSD000TOM,D,20110407,000000,1.4302000,1.4303000,1.4260000,1.4260000,5819000
EURUSD000TOM,D,20110408,000000,1.4390000,1.4421000,1.4390000,1.4417000,3738000
EURUSD000TOM,D,20110411,000000,1.4454000,1.4468000,1.4427000,1.4427000,3546000
EURUSD000TOM,D,20110412,000000,1.4394000,1.4510000,1.4382000,1.4510000,6120000
EURUSD000TOM,D,20110413,000000,1.4483000,1.4514000,1.4483000,1.4488000,2906000
EURUSD000TOM,D,20110414,000000,1.4500000,1.4507000,1.4378000,1.4430000,7149000
EURUSD000TOM,D,20110415,000000,1.4453000,1.4484000,1.4411000,1.4420000,5551000
EURUSD000TOM,D,20110418,000000,1.4370000,1.4381000,1.4271000,1.4271000,5941000
EURUSD000TOM,D,20110419,000000,1.4220000,1.4309000,1.4220000,1.4298000,3810000
EURUSD000TOM,D,20110420,000000,1.4404000,1.4533000,1.4404000,1.4529000,10159000
EURUSD000TOM,D,20110421,000000,1.4614000,1.4624000,1.4575000,1.4575000,3610000
EURUSD000TOM,D,20110422,000000,1.4582000,1.4582000,1.4564000,1.4565000,1007000
EURUSD000TOM,D,20110425,000000,1.4580000,1.4620000,1.4580000,1.4595000,91000
EURUSD000TOM,D,20110426,000000,1.4521000,1.4650000,1.4521000,1.4636000,3735000
EURUSD000TOM,D,20110427,000000,1.4671000,1.4685000,1.4660000,1.4663000,5413000
EURUSD000TOM,D,20110428,000000,1.4838000,1.4856000,1.4792000,1.4807000,11623000
EURUSD000TOM,D,20110429,000000,1.4834000,1.4873000,1.4834000,1.4854000,1925000
EURUSD000TOM,D,20110503,000000,1.4828000,1.4833000,1.4761000,1.4815000,5537000
EURUSD000TOM,D,20110504,000000,1.4801000,1.4918000,1.4801000,1.4918000,2487000
EURUSD000TOM,D,20110505,000000,1.4866000,1.4895000,1.4696000,1.4696000,18349000
EURUSD000TOM,D,20110506,000000,1.4559000,1.4583000,1.4466000,1.4512000,23974000
EURUSD000TOM,D,20110510,000000,1.4292000,1.4390000,1.4292000,1.4388000,30178000
EURUSD000TOM,D,20110511,000000,1.4377000,1.4422000,1.4328000,1.4347000,21990000
EURUSD000TOM,D,20110512,000000,1.4182000,1.4225000,1.4124000,1.4200000,16697000
EURUSD000TOM,D,20110513,000000,1.4261000,1.4323000,1.4261000,1.4293000,1626000
EURUSD000TOM,D,20110516,000000,1.4107000,1.4146000,1.4100000,1.4133000,1497000
EURUSD000TOM,D,20110517,000000,1.4189000,1.4223000,1.4140000,1.4140000,4339000
EURUSD000TOM,D,20110518,000000,1.4265000,1.4267000,1.4205000,1.4211000,3257000
EURUSD000TOM,D,20110519,000000,1.4267000,1.4277000,1.4220000,1.4240000,2144000
EURUSD000TOM,D,20110520,000000,1.4313000,1.4342000,1.4220000,1.4237000,5350000
EURUSD000TOM,D,20110523,000000,1.4062000,1.4062000,1.3985000,1.4010000,27363000
EURUSD000TOM,D,20110524,000000,1.4070000,1.4110000,1.4068000,1.4094000,1325000
EURUSD000TOM,D,20110525,000000,1.4015000,1.4088000,1.4015000,1.4088000,2511000
EURUSD000TOM,D,20110526,000000,1.4180000,1.4195000,1.4166000,1.4175000,4458000
EURUSD000TOM,D,20110527,000000,1.4274000,1.4291000,1.4215000,1.4275000,3696000
EURUSD000TOM,D,20110530,000000,1.4289000,1.4291000,1.4279000,1.4279000,851000
EURUSD000TOM,D,20110531,000000,1.4375000,1.4422000,1.4375000,1.4394000,2740000
EURUSD000TOM,D,20110601,000000,1.4430000,1.4430000,1.4390000,1.4413000,2039000
EURUSD000TOM,D,20110602,000000,1.4391000,1.4485000,1.4391000,1.4453000,4379000
EURUSD000TOM,D,20110603,000000,1.4486000,1.4520000,1.4460000,1.4472000,1681000
EURUSD000TOM,D,20110606,000000,1.4620000,1.4652000,1.4604000,1.4609000,1899000
EURUSD000TOM,D,20110607,000000,1.4631000,1.4673000,1.4630000,1.4658000,4036000
EURUSD000TOM,D,20110608,000000,1.4672000,1.4682000,1.4604000,1.4612000,4627000
EURUSD000TOM,D,20110609,000000,1.4620000,1.4652000,1.4539000,1.4539000,13200000
EURUSD000TOM,D,20110610,000000,1.4472000,1.4495000,1.4450000,1.4462000,3669000
EURUSD000TOM,D,20110614,000000,1.4470000,1.4471000,1.4428000,1.4450000,8641000
EURUSD000TOM,D,20110615,000000,1.4394000,1.4394000,1.4284000,1.4284000,9072000
EURUSD000TOM,D,20110616,000000,1.4134000,1.4156000,1.4085000,1.4117000,3294000
EURUSD000TOM,D,20110617,000000,1.4145000,1.4287000,1.4140000,1.4284000,7990000
EURUSD000TOM,D,20110620,000000,1.4202000,1.4269000,1.4202000,1.4269000,5960000
EURUSD000TOM,D,20110621,000000,1.4365000,1.4389000,1.4320000,1.4389000,5958000
EURUSD000TOM,D,20110622,000000,1.4396000,1.4418000,1.4357000,1.4386000,8431000
EURUSD000TOM,D,20110623,000000,1.4292000,1.4305000,1.4157000,1.4157000,6608000
EURUSD000TOM,D,20110624,000000,1.4255000,1.4294000,1.4193000,1.4222000,19235000
EURUSD000TOM,D,20110627,000000,1.4138000,1.4212000,1.4131000,1.4195000,7428000
EURUSD000TOM,D,20110628,000000,1.4276000,1.4320000,1.4249000,1.4306000,12981000
EURUSD000TOM,D,20110629,000000,1.4370000,1.4443000,1.4336000,1.4390000,10441000
EURUSD000TOM,D,20110630,000000,1.4502000,1.4505000,1.4456000,1.4461000,4941000
EURUSD000TOM,D,20110701,000000,1.4515000,1.4550000,1.4450000,1.4450000,12090000
EURUSD000TOM,D,20110704,000000,1.4526000,1.4551000,1.4504000,1.4514000,5216000
EURUSD000TOM,D,20110705,000000,1.4460000,1.4495000,1.4460000,1.4474000,5273000
EURUSD000TOM,D,20110706,000000,1.4460000,1.4460000,1.4290000,1.4312000,33936000
EURUSD000TOM,D,20110707,000000,1.4319000,1.4360000,1.4244000,1.4360000,23709000
EURUSD000TOM,D,20110708,000000,1.4357000,1.4361000,1.4220000,1.4264000,21340000
EURUSD000TOM,D,20110711,000000,1.4205000,1.4205000,1.4000000,1.4001000,24429000
EURUSD000TOM,D,20110712,000000,1.3960000,1.4016000,1.3840000,1.3958000,44283000
EURUSD000TOM,D,20110713,000000,1.4017000,1.4147000,1.3994000,1.4147000,15910000
EURUSD000TOM,D,20110714,000000,1.4175000,1.4235000,1.4154000,1.4154000,4897000
EURUSD000TOM,D,20110715,000000,1.4152000,1.4173000,1.4101000,1.4131000,5969000
EURUSD000TOM,D,20110718,000000,1.4070000,1.4078000,1.4030000,1.4032000,8148000
EURUSD000TOM,D,20110719,000000,1.4078000,1.4204000,1.4078000,1.4204000,6168000
EURUSD000TOM,D,20110720,000000,1.4161000,1.4225000,1.4161000,1.4191000,6660000
EURUSD000TOM,D,20110721,000000,1.4268000,1.4392000,1.4148000,1.4387000,21532000
EURUSD000TOM,D,20110722,000000,1.4399000,1.4430000,1.4349000,1.4361000,14717000
EURUSD000TOM,D,20110725,000000,1.4365000,1.4393000,1.4341000,1.4341000,3821000
EURUSD000TOM,D,20110726,000000,1.4500000,1.4520000,1.4470000,1.4495000,4419000
EURUSD000TOM,D,20110727,000000,1.4507000,1.4507000,1.4385000,1.4387000,14715000
EURUSD000TOM,D,20110728,000000,1.4360000,1.4384000,1.4261000,1.4288000,16546000
EURUSD000TOM,D,20110729,000000,1.4297000,1.4375000,1.4236000,1.4372000,5731000
EURUSD000TOM,D,20110801,000000,1.4416000,1.4435000,1.4360000,1.4360000,12019000
EURUSD000TOM,D,20110802,000000,1.4249000,1.4272000,1.4155000,1.4252000,4605000
EURUSD000TOM,D,20110803,000000,1.4214000,1.4344000,1.4151000,1.4285000,25197000
EURUSD000TOM,D,20110804,000000,1.4280000,1.4330000,1.4119000,1.4132000,17166000
EURUSD000TOM,D,20110805,000000,1.4085000,1.4213000,1.4080000,1.4206000,11283000
EURUSD000TOM,D,20110808,000000,1.4370000,1.4393000,1.4154000,1.4172000,24427000
EURUSD000TOM,D,20110809,000000,1.4241000,1.4277000,1.4203000,1.4243000,33216000
EURUSD000TOM,D,20110810,000000,1.4345000,1.4380000,1.4172000,1.4185000,22822000
EURUSD000TOM,D,20110811,000000,1.4222000,1.4275000,1.4108000,1.4200000,33161000
EURUSD000TOM,D,20110812,000000,1.4200000,1.4285000,1.4154000,1.4218000,13720000
EURUSD000TOM,D,20110815,000000,1.4329000,1.4460000,1.4285000,1.4444000,12542000
EURUSD000TOM,D,20110816,000000,1.4388000,1.4402000,1.4357000,1.4396000,11248000
EURUSD000TOM,D,20110817,000000,1.4406000,1.4515000,1.4340000,1.4468000,23800000
EURUSD000TOM,D,20110818,000000,1.4400000,1.4446000,1.4300000,1.4300000,23160000
EURUSD000TOM,D,20110819,000000,1.4293000,1.4440000,1.4270000,1.4440000,6151000
EURUSD000TOM,D,20110822,000000,1.4366000,1.4430000,1.4357000,1.4416000,5247000
EURUSD000TOM,D,20110823,000000,1.4379000,1.4497000,1.4375000,1.4395000,29694000
EURUSD000TOM,D,20110824,000000,1.4406000,1.4480000,1.4397000,1.4427000,21305000
EURUSD000TOM,D,20110825,000000,1.4422000,1.4472000,1.4344000,1.4345000,11926000
