<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
USD000UTSTOM,D,20150130,000000,68.6105000,71.8465000,68.2140000,68.9105000,5710474000
USD000UTSTOM,D,20150202,000000,69.2210000,70.5090000,68.2550000,68.4200000,5278667000
USD000UTSTOM,D,20150203,000000,67.7200000,68.3000000,64.7970000,65.1680000,5133456000
USD000UTSTOM,D,20150204,000000,65.0670000,68.5550000,64.5070000,67.9930000,4547326000
USD000UTSTOM,D,20150205,000000,68.1610000,69.0000000,65.9320000,66.6000000,4573916000
USD000UTSTOM,D,20150206,000000,65.7920000,67.5800000,65.5610000,66.9850000,3724692000
USD000UTSTOM,D,20150209,000000,66.5350000,66.9390000,65.1000000,65.8600000,3498846000
USD000UTSTOM,D,20150210,000000,65.3560000,66.9550000,65.0290000,65.4550000,3323332000
USD000UTSTOM,D,20150211,000000,65.5280000,66.9140000,65.0200000,65.2500000,3172704000
USD000UTSTOM,D,20150212,000000,65.1690000,67.5000000,64.5000000,65.2700000,5233103000
USD000UTSTOM,D,20150213,000000,64.7530000,65.6000000,63.0000000,63.5000000,4183754000
USD000UTSTOM,D,20150216,000000,63.0480000,63.5940000,61.9500000,63.1840000,4075016000
USD000UTSTOM,D,20150217,000000,63.1310000,63.3600000,62.1420000,62.5050000,3709354000
USD000UTSTOM,D,20150218,000000,62.4170000,62.7500000,61.1700000,61.5820000,4245591000
USD000UTSTOM,D,20150219,000000,61.9460000,62.5750000,61.6700000,61.9000000,4347256000
USD000UTSTOM,D,20150220,000000,61.7490000,62.3070000,61.4500000,62.0500000,3741384000
USD000UTSTOM,D,20150224,000000,63.7270000,64.2000000,62.6480000,62.8530000,3375022000
USD000UTSTOM,D,20150225,000000,62.7470000,62.9690000,61.2700000,61.3890000,3839789000
USD000UTSTOM,D,20150226,000000,61.1710000,61.3880000,59.6010000,61.1500000,4688119000
USD000UTSTOM,D,20150227,000000,61.1240000,62.0970000,60.8610000,61.6000000,4334775000
USD000UTSTOM,D,20150302,000000,61.9500000,62.7290000,61.7250000,62.6500000,2638400000
USD000UTSTOM,D,20150303,000000,62.3800000,62.5000000,61.6500000,61.8870000,2804924000
USD000UTSTOM,D,20150304,000000,61.9860000,62.3400000,61.5380000,61.9450000,2846953000
USD000UTSTOM,D,20150305,000000,62.0100000,62.0760000,60.4510000,60.8210000,2634599000
USD000UTSTOM,D,20150306,000000,60.4040000,60.5840000,59.2820000,60.4450000,3932853000
USD000UTSTOM,D,20150310,000000,60.8010000,62.7390000,60.1200000,62.5300000,4466364000
USD000UTSTOM,D,20150311,000000,62.2400000,63.0500000,61.3710000,61.6170000,4133642000
USD000UTSTOM,D,20150312,000000,61.4590000,61.4590000,60.2820000,61.1900000,3255574000
USD000UTSTOM,D,20150313,000000,61.3620000,62.3850000,60.6080000,62.2490000,3858413000
USD000UTSTOM,D,20150316,000000,62.2980000,62.7500000,61.8660000,62.1920000,4163110000
USD000UTSTOM,D,20150317,000000,61.9510000,62.0510000,61.3530000,61.4500000,4016847000
USD000UTSTOM,D,20150318,000000,61.2490000,61.5490000,58.9900000,59.3350000,3291321000
USD000UTSTOM,D,20150319,000000,59.5360000,60.2790000,59.3300000,59.9940000,3236743000
USD000UTSTOM,D,20150320,000000,60.1370000,60.6820000,59.0000000,59.2550000,4291692000
USD000UTSTOM,D,20150323,000000,59.1340000,59.8830000,58.5810000,58.7410000,3674026000
USD000UTSTOM,D,20150324,000000,58.9500000,58.9950000,57.4500000,57.6900000,4482608000
USD000UTSTOM,D,20150325,000000,57.7890000,58.0500000,56.6120000,57.4500000,4932581000
USD000UTSTOM,D,20150326,000000,56.6980000,57.7000000,56.0390000,57.2910000,4768501000
USD000UTSTOM,D,20150327,000000,57.2730000,58.0000000,57.1100000,57.9000000,3221462000
USD000UTSTOM,D,20150330,000000,58.3230000,58.6770000,57.5000000,57.6100000,3340489000
USD000UTSTOM,D,20150331,000000,57.9630000,58.2700000,57.3210000,58.2050000,3428339000
USD000UTSTOM,D,20150401,000000,58.1810000,58.4940000,57.3900000,57.6100000,3146760000
USD000UTSTOM,D,20150402,000000,57.2510000,57.4060000,56.1900000,56.6500000,3858083000
USD000UTSTOM,D,20150403,000000,56.4080000,57.1800000,56.1950000,56.6060000,2760184000
USD000UTSTOM,D,20150406,000000,56.7690000,56.7690000,55.1230000,55.4880000,2367492000
USD000UTSTOM,D,20150407,000000,55.5450000,55.8300000,54.7620000,55.0260000,3662136000
USD000UTSTOM,D,20150408,000000,54.8500000,54.8500000,53.4220000,53.6370000,5035716000
USD000UTSTOM,D,20150409,000000,53.2100000,53.3470000,51.8140000,51.8620000,5729071000
USD000UTSTOM,D,20150410,000000,51.5910000,53.7400000,50.2700000,53.6000000,7073508000
USD000UTSTOM,D,20150413,000000,53.3500000,53.3500000,51.8370000,52.0300000,4157210000
USD000UTSTOM,D,20150414,000000,51.9930000,52.2450000,50.2810000,50.8970000,3472921000
USD000UTSTOM,D,20150415,000000,50.5040000,50.8500000,49.5520000,49.7000000,3851941000
USD000UTSTOM,D,20150416,000000,49.6200000,50.3040000,49.4200000,49.8000000,4560438000
USD000UTSTOM,D,20150417,000000,50.1950000,52.7990000,49.9800000,51.8950000,6067023000
USD000UTSTOM,D,20150420,000000,51.6090000,53.8500000,51.3140000,53.3350000,4998439000
USD000UTSTOM,D,20150421,000000,53.6760000,54.1680000,53.1010000,53.8000000,4285429000
USD000UTSTOM,D,20150422,000000,53.7980000,53.9750000,52.1200000,52.1800000,3566970000
USD000UTSTOM,D,20150423,000000,52.1890000,52.4320000,50.6570000,50.7800000,4440642000
USD000UTSTOM,D,20150424,000000,50.7220000,51.5000000,50.0650000,50.9000000,5855032000
USD000UTSTOM,D,20150427,000000,50.9080000,52.0600000,50.6340000,51.9780000,4045898000
USD000UTSTOM,D,20150428,000000,52.4020000,52.6350000,51.0910000,51.5460000,4048926000
USD000UTSTOM,D,20150429,000000,51.9570000,52.1000000,50.7020000,51.0550000,3249662000
USD000UTSTOM,D,20150430,000000,51.1400000,52.2390000,50.8910000,51.6900000,3711435000
USD000UTSTOM,D,20150505,000000,52.1280000,52.3520000,50.3520000,50.4960000,3831024000
USD000UTSTOM,D,20150506,000000,50.1830000,51.0050000,49.5930000,50.9980000,3620162000
USD000UTSTOM,D,20150507,000000,50.9510000,50.9520000,49.9780000,50.2900000,3522314000
USD000UTSTOM,D,20150508,000000,50.5360000,51.2980000,50.4780000,51.0400000,3263497000
USD000UTSTOM,D,20150512,000000,51.2830000,51.3910000,49.9400000,49.9580000,2776039000
USD000UTSTOM,D,20150513,000000,49.9550000,49.9930000,48.8290000,49.2700000,3775809000
USD000UTSTOM,D,20150514,000000,50.4510000,50.6370000,49.6320000,50.1340000,4078396000
USD000UTSTOM,D,20150515,000000,50.0280000,50.2090000,49.2300000,49.5700000,3007247000
USD000UTSTOM,D,20150518,000000,49.1590000,49.4610000,48.9500000,49.1470000,3208078000
USD000UTSTOM,D,20150519,000000,49.2860000,49.7000000,48.9220000,49.5700000,4682448000
USD000UTSTOM,D,20150520,000000,49.7090000,50.2000000,49.5930000,49.7010000,3714258000
USD000UTSTOM,D,20150521,000000,50.0240000,50.1500000,49.4980000,49.9900000,3442224000
USD000UTSTOM,D,20150522,000000,50.0000000,50.1320000,49.6650000,50.0280000,3446358000
USD000UTSTOM,D,20150525,000000,49.8950000,50.1500000,49.7600000,49.9650000,2355964000
USD000UTSTOM,D,20150526,000000,50.3010000,50.9890000,50.2150000,50.9600000,4371632000
USD000UTSTOM,D,20150527,000000,50.8420000,52.0500000,50.7200000,51.9900000,5596527000
USD000UTSTOM,D,20150528,000000,51.8050000,52.9800000,51.8000000,52.6000000,5307860000
USD000UTSTOM,D,20150529,000000,52.7950000,53.2250000,52.1730000,52.3100000,5631224000
USD000UTSTOM,D,20150601,000000,52.5970000,53.6250000,52.5190000,53.6250000,3659561000
USD000UTSTOM,D,20150602,000000,53.6510000,53.7500000,52.7210000,52.7800000,3778707000
USD000UTSTOM,D,20150603,000000,52.7670000,54.3880000,52.7670000,54.3000000,4854388000
USD000UTSTOM,D,20150604,000000,54.8500000,56.6750000,54.6140000,56.4600000,5805943000
USD000UTSTOM,D,20150605,000000,56.3550000,57.2190000,55.5500000,56.2450000,6056621000
USD000UTSTOM,D,20150608,000000,56.1200000,56.4010000,55.6200000,55.9950000,3972788000
USD000UTSTOM,D,20150609,000000,55.5660000,56.1250000,55.5080000,55.5450000,3711437000
USD000UTSTOM,D,20150610,000000,55.2600000,55.2600000,53.7810000,54.3310000,5522965000
USD000UTSTOM,D,20150611,000000,54.1950000,54.9580000,54.1910000,54.7980000,3899028000
USD000UTSTOM,D,20150615,000000,55.4890000,55.5710000,54.3400000,54.5000000,4831283000
USD000UTSTOM,D,20150616,000000,54.3630000,54.4630000,53.5020000,53.7800000,3944075000
USD000UTSTOM,D,20150617,000000,53.7990000,54.3450000,53.4550000,53.6000000,3841108000
USD000UTSTOM,D,20150618,000000,53.7520000,53.9500000,53.0050000,53.4700000,5192443000
USD000UTSTOM,D,20150619,000000,53.4490000,54.5730000,53.3560000,54.0000000,3579785000
USD000UTSTOM,D,20150622,000000,53.9230000,54.0840000,53.3520000,53.9500000,3480768000
USD000UTSTOM,D,20150623,000000,53.9670000,54.6810000,53.5500000,53.8550000,4151485000
USD000UTSTOM,D,20150624,000000,53.8500000,54.7260000,53.6160000,54.4460000,4433492000
USD000UTSTOM,D,20150625,000000,54.4110000,54.9550000,54.3510000,54.7200000,3557554000
USD000UTSTOM,D,20150626,000000,54.8600000,55.3040000,54.7000000,54.7800000,4431029000
USD000UTSTOM,D,20150629,000000,55.4320000,55.7650000,55.1720000,55.7150000,3806761000
USD000UTSTOM,D,20150630,000000,55.6700000,56.0000000,54.9740000,55.3000000,4231992000
USD000UTSTOM,D,20150701,000000,55.6230000,55.8450000,55.2500000,55.8430000,3758625000
USD000UTSTOM,D,20150702,000000,55.7930000,55.9280000,55.3180000,55.5300000,3262591000
USD000UTSTOM,D,20150703,000000,55.5490000,56.0000000,55.4010000,56.0000000,2397130000
USD000UTSTOM,D,20150706,000000,56.2630000,56.9970000,56.2000000,56.8890000,3212001000
USD000UTSTOM,D,20150707,000000,57.0140000,57.6880000,56.4270000,56.7390000,4596839000
USD000UTSTOM,D,20150708,000000,56.9500000,57.6400000,56.8620000,57.5130000,4633967000
USD000UTSTOM,D,20150709,000000,57.0720000,57.3700000,56.5410000,57.1700000,3571112000
USD000UTSTOM,D,20150710,000000,56.8890000,56.9020000,56.2000000,56.4290000,3502678000
USD000UTSTOM,D,20150713,000000,56.5810000,56.8600000,56.3350000,56.5200000,2944116000
USD000UTSTOM,D,20150714,000000,56.9470000,57.1130000,56.4000000,56.4140000,3449561000
USD000UTSTOM,D,20150715,000000,56.5970000,56.9550000,56.5000000,56.9380000,3161962000
USD000UTSTOM,D,20150716,000000,57.2320000,57.2320000,56.4700000,56.9500000,3643815000
USD000UTSTOM,D,20150717,000000,56.9890000,57.1210000,56.7240000,56.9870000,2698813000
USD000UTSTOM,D,20150720,000000,56.8230000,57.0680000,56.7160000,57.0000000,2766994000
USD000UTSTOM,D,20150721,000000,57.0080000,57.1030000,56.7500000,56.9380000,2736414000
USD000UTSTOM,D,20150722,000000,56.9580000,57.5000000,56.9300000,57.4450000,3631324000
USD000UTSTOM,D,20150723,000000,57.3420000,57.9870000,57.2620000,57.8510000,3983156000
USD000UTSTOM,D,20150724,000000,58.0400000,58.7280000,57.8560000,58.4250000,4607018000
USD000UTSTOM,D,20150727,000000,58.4250000,59.8670000,58.3300000,59.6450000,5809194000
USD000UTSTOM,D,20150728,000000,59.9160000,60.9370000,59.8130000,60.0200000,6197727000
USD000UTSTOM,D,20150729,000000,59.6430000,60.0790000,58.5290000,58.6700000,5600486000
USD000UTSTOM,D,20150730,000000,59.2080000,59.9120000,58.8110000,59.7480000,4469082000
USD000UTSTOM,D,20150731,000000,59.9800000,61.7550000,59.8800000,61.7200000,6164092000
USD000UTSTOM,D,20150803,000000,62.0500000,63.6180000,62.0500000,63.5150000,5317198000
USD000UTSTOM,D,20150804,000000,63.2990000,63.3070000,62.4310000,63.0700000,5300189000
USD000UTSTOM,D,20150805,000000,62.9500000,63.8170000,62.5350000,63.4610000,4446177000
USD000UTSTOM,D,20150806,000000,63.4000000,64.6000000,63.3330000,64.0200000,4905072000
USD000UTSTOM,D,20150807,000000,64.0980000,64.7000000,63.4550000,64.0450000,4742695000
USD000UTSTOM,D,20150810,000000,64.4850000,64.6890000,62.7010000,62.8100000,4257297000
USD000UTSTOM,D,20150811,000000,63.3120000,64.5200000,63.0400000,64.2800000,5439325000
USD000UTSTOM,D,20150812,000000,64.6030000,65.2520000,64.0600000,64.2100000,4681542000
USD000UTSTOM,D,20150813,000000,63.9000000,65.0400000,63.7020000,64.7050000,4338384000
USD000UTSTOM,D,20150814,000000,64.9000000,65.0590000,64.3900000,64.9970000,3336572000
USD000UTSTOM,D,20150817,000000,65.3700000,65.7720000,65.1000000,65.5100000,3171112000
USD000UTSTOM,D,20150818,000000,65.8000000,65.9500000,65.5160000,65.8810000,3562088000
USD000UTSTOM,D,20150819,000000,65.8570000,66.6050000,65.5100000,66.6050000,5044494000
USD000UTSTOM,D,20150820,000000,67.1000000,68.0380000,66.7670000,67.9590000,5241544000
USD000UTSTOM,D,20150821,000000,68.0510000,69.2790000,67.8300000,69.1080000,5393939000
USD000UTSTOM,D,20150824,000000,70.0600000,71.6490000,69.8500000,70.9000000,7517165000
USD000UTSTOM,D,20150825,000000,70.7700000,71.0110000,68.1230000,68.8500000,7249168000
USD000UTSTOM,D,20150826,000000,68.9000000,69.9830000,68.2990000,68.9010000,6174236000
USD000UTSTOM,D,20150827,000000,68.1850000,68.1850000,65.7680000,66.0090000,7680913000
USD000UTSTOM,D,20150828,000000,64.5160000,67.4040000,64.5160000,65.4020000,7160138000
USD000UTSTOM,D,20150831,000000,65.4990000,67.4300000,63.7190000,64.2490000,6962418000
USD000UTSTOM,D,20150901,000000,64.9790000,66.8500000,64.7500000,66.8500000,7266214000
USD000UTSTOM,D,20150902,000000,67.0730000,68.0680000,66.2720000,67.0790000,7458866000
USD000UTSTOM,D,20150903,000000,66.8690000,67.6790000,66.1720000,67.2000000,6053047000
USD000UTSTOM,D,20150904,000000,67.2630000,68.5390000,67.0430000,68.4200000,4814654000
USD000UTSTOM,D,20150907,000000,68.4840000,69.3000000,68.1050000,69.1140000,3131305000
USD000UTSTOM,D,20150908,000000,68.8330000,69.0760000,67.7100000,67.9900000,3947716000
USD000UTSTOM,D,20150909,000000,67.7350000,68.5700000,67.3310000,68.4850000,5059198000
USD000UTSTOM,D,20150910,000000,68.7500000,68.8800000,67.4350000,67.6680000,4291523000
USD000UTSTOM,D,20150911,000000,67.7460000,68.2980000,67.5380000,67.9240000,4340000000
USD000UTSTOM,D,20150914,000000,67.7800000,68.1000000,67.1400000,67.4900000,3138081000
USD000UTSTOM,D,20150915,000000,67.5680000,67.6700000,66.5310000,66.7000000,5056120000
USD000UTSTOM,D,20150916,000000,66.6830000,66.6830000,64.9100000,65.3300000,5926565000
USD000UTSTOM,D,20150917,000000,65.1500000,66.2600000,64.9000000,65.4370000,5070555000
USD000UTSTOM,D,20150918,000000,66.0180000,66.6450000,65.3130000,66.5020000,5513359000
USD000UTSTOM,D,20150921,000000,66.2890000,66.4990000,65.6530000,65.9880000,3682673000
USD000UTSTOM,D,20150922,000000,66.1960000,66.7440000,65.9900000,66.0220000,3683745000
USD000UTSTOM,D,20150923,000000,66.2150000,66.5000000,65.4860000,66.4200000,5139740000
USD000UTSTOM,D,20150924,000000,66.4170000,66.7790000,66.0340000,66.0990000,4709257000
USD000UTSTOM,D,20150925,000000,66.0000000,66.0000000,65.4000000,65.5300000,4792725000
USD000UTSTOM,D,20150928,000000,65.6970000,66.1800000,65.3310000,66.0850000,3610380000
USD000UTSTOM,D,20150929,000000,66.2970000,66.3370000,65.4010000,65.7300000,3435537000
USD000UTSTOM,D,20150930,000000,65.5000000,66.1620000,65.2250000,65.3900000,5172624000
USD000UTSTOM,D,20151001,000000,65.2000000,65.8050000,64.7360000,65.6500000,5560473000
USD000UTSTOM,D,20151002,000000,65.8060000,66.6890000,65.6290000,66.0120000,4314450000
USD000UTSTOM,D,20151005,000000,65.7740000,65.9720000,64.5450000,64.7490000,4643788000
USD000UTSTOM,D,20151006,000000,64.7200000,65.2710000,63.3300000,63.3300000,5291802000
USD000UTSTOM,D,20151007,000000,63.0700000,63.2900000,61.8540000,62.6640000,7069508000
USD000UTSTOM,D,20151008,000000,62.5230000,62.7110000,61.2800000,61.3700000,5207659000
USD000UTSTOM,D,20151009,000000,62.5590000,62.5590000,60.8160000,61.8760000,6367768000
USD000UTSTOM,D,20151012,000000,61.1500000,62.5440000,60.9140000,62.2750000,4287123000
USD000UTSTOM,D,20151013,000000,62.1260000,63.1950000,61.9730000,63.0390000,6509989000
USD000UTSTOM,D,20151014,000000,62.9510000,63.3030000,62.5420000,62.7090000,4646804000
USD000UTSTOM,D,20151015,000000,62.2510000,62.6700000,61.3650000,61.4030000,4356853000
USD000UTSTOM,D,20151016,000000,60.9450000,62.1280000,60.9450000,61.2850000,4733982000
USD000UTSTOM,D,20151019,000000,61.2990000,62.4270000,61.1500000,62.2620000,4354840000
USD000UTSTOM,D,20151020,000000,62.4030000,62.4030000,61.6600000,62.1150000,4652025000
USD000UTSTOM,D,20151021,000000,62.2450000,63.1850000,62.0740000,63.0050000,5589670000
USD000UTSTOM,D,20151022,000000,62.8810000,62.9690000,62.3550000,62.5910000,4434848000
USD000UTSTOM,D,20151023,000000,62.4080000,62.4460000,61.6210000,62.3800000,5935451000
USD000UTSTOM,D,20151026,000000,62.1400000,63.0300000,62.1060000,63.0200000,4385203000
USD000UTSTOM,D,20151027,000000,64.8300000,65.1600000,63.1000000,64.9000000,5564640000
USD000UTSTOM,D,20151028,000000,64.9950000,65.5220000,63.3840000,63.9500000,6774330000
USD000UTSTOM,D,20151029,000000,64.0550000,64.6960000,63.7100000,64.4000000,5849694000
USD000UTSTOM,D,20151030,000000,64.4470000,64.6660000,63.4790000,63.9580000,4697453000
USD000UTSTOM,D,20151102,000000,63.7950000,64.4210000,63.6000000,63.6650000,3363425000
USD000UTSTOM,D,20151103,000000,63.7610000,64.0900000,62.3400000,62.6280000,4710351000
USD000UTSTOM,D,20151105,000000,63.2470000,63.8110000,63.0350000,63.4500000,4027653000
USD000UTSTOM,D,20151106,000000,63.3300000,64.8310000,63.3300000,64.5980000,5201725000
USD000UTSTOM,D,20151109,000000,64.5030000,64.9630000,64.1500000,64.5900000,4181240000
USD000UTSTOM,D,20151110,000000,64.5220000,64.7500000,64.0750000,64.5600000,4229486000
USD000UTSTOM,D,20151111,000000,64.6500000,65.5000000,64.3560000,65.4150000,3799588000
USD000UTSTOM,D,20151112,000000,65.4640000,66.6530000,65.2800000,66.6350000,6490962000
USD000UTSTOM,D,20151113,000000,66.7000000,66.9920000,66.2260000,66.7770000,4857774000
USD000UTSTOM,D,20151116,000000,66.6230000,66.6420000,65.2050000,65.2700000,5581186000
USD000UTSTOM,D,20151117,000000,65.4990000,65.7750000,64.5810000,65.1480000,5299781000
USD000UTSTOM,D,20151118,000000,65.1560000,65.4970000,64.5420000,64.7530000,5098489000
USD000UTSTOM,D,20151119,000000,64.6510000,65.1500000,64.3850000,64.6180000,3813864000
USD000UTSTOM,D,20151120,000000,64.8050000,65.0500000,64.3210000,64.7500000,3882814000
USD000UTSTOM,D,20151123,000000,65.4190000,66.2420000,64.9040000,65.8360000,5973784000
USD000UTSTOM,D,20151124,000000,65.9490000,66.4750000,65.1800000,65.4520000,5167421000
USD000UTSTOM,D,20151125,000000,65.3010000,66.0870000,65.2030000,65.5250000,3802992000
USD000UTSTOM,D,20151126,000000,65.6690000,66.0200000,65.4880000,65.8370000,2718439000
USD000UTSTOM,D,20151127,000000,65.9320000,66.4890000,65.9300000,66.4800000,3111964000
USD000UTSTOM,D,20151130,000000,66.6100000,66.9150000,65.7550000,66.4900000,4171349000
USD000UTSTOM,D,20151201,000000,66.4000000,66.9000000,66.0550000,66.6100000,3338962000
USD000UTSTOM,D,20151202,000000,66.5580000,67.5000000,66.5190000,67.5000000,4718550000
USD000UTSTOM,D,20151203,000000,67.4210000,68.1830000,67.3670000,67.5080000,4361075000
USD000UTSTOM,D,20151204,000000,67.6570000,68.3250000,67.2290000,68.1350000,4712998000
USD000UTSTOM,D,20151207,000000,68.4470000,69.5000000,68.3650000,69.4990000,4602373000
USD000UTSTOM,D,20151208,000000,69.1670000,69.9330000,69.0330000,69.4000000,5742224000
USD000UTSTOM,D,20151209,000000,69.2220000,69.6570000,68.7140000,69.3680000,4850663000
USD000UTSTOM,D,20151210,000000,69.3830000,69.3830000,68.5550000,69.1500000,4011230000
USD000UTSTOM,D,20151211,000000,69.2000000,70.5000000,69.0660000,70.3620000,4786562000
USD000UTSTOM,D,20151214,000000,70.2610000,71.2250000,70.0500000,70.5550000,5829317000
USD000UTSTOM,D,20151215,000000,70.5110000,71.0540000,69.6340000,69.9410000,5666593000
USD000UTSTOM,D,20151216,000000,70.1500000,70.6200000,69.8050000,70.3960000,4647101000
USD000UTSTOM,D,20151217,000000,70.6610000,71.1830000,70.2920000,71.1830000,5244625000
USD000UTSTOM,D,20151218,000000,71.1510000,71.4730000,70.5210000,70.9480000,5808241000
USD000UTSTOM,D,20151221,000000,71.3850000,71.4140000,71.0150000,71.2330000,3240374000
USD000UTSTOM,D,20151222,000000,71.1500000,71.3100000,70.9630000,71.2330000,2631326000
USD000UTSTOM,D,20151223,000000,71.1500000,71.1610000,69.6310000,69.8000000,4537493000
USD000UTSTOM,D,20151224,000000,69.9690000,70.8390000,69.1550000,70.2400000,4732397000
USD000UTSTOM,D,20151225,000000,70.4150000,70.8000000,70.0070000,70.6890000,1573131000
USD000UTSTOM,D,20151228,000000,70.4040000,72.4670000,70.3600000,72.2250000,4469132000
USD000UTSTOM,D,20151229,000000,72.2320000,72.8500000,71.8000000,72.2050000,4720063000
USD000UTSTOM,D,20151230,000000,72.5930000,73.6300000,72.4600000,73.5900000,4059476000
USD000UTSTOM,D,20160104,000000,73.0810000,73.7200000,72.6150000,73.1600000,1557004000
USD000UTSTOM,D,20160105,000000,72.9900000,73.5500000,72.8230000,73.3160000,969004000
USD000UTSTOM,D,20160106,000000,73.3180000,75.1000000,73.2640000,74.7600000,1984001000
USD000UTSTOM,D,20160111,000000,75.7210000,76.4930000,75.0600000,76.2110000,4952591000
USD000UTSTOM,D,20160112,000000,77.0000000,77.2440000,75.9010000,77.0650000,5640143000
USD000UTSTOM,D,20160113,000000,76.8120000,76.8970000,75.7400000,76.6770000,5851838000
USD000UTSTOM,D,20160114,000000,76.9280000,77.0000000,76.0510000,76.0510000,4128287000
USD000UTSTOM,D,20160115,000000,76.4260000,77.9500000,76.4190000,77.6030000,5352475000
USD000UTSTOM,D,20160118,000000,78.0480000,79.4300000,78.0480000,79.2900000,4759569000
USD000UTSTOM,D,20160119,000000,78.9300000,78.9580000,78.0630000,78.5610000,6423590000
USD000UTSTOM,D,20160120,000000,79.2980000,82.4690000,79.1700000,81.4000000,7450523000
USD000UTSTOM,D,20160121,000000,82.3030000,85.9990000,81.7500000,82.6300000,9738456000
USD000UTSTOM,D,20160122,000000,81.5930000,82.0940000,77.9010000,78.0240000,8178530000
USD000UTSTOM,D,20160125,000000,77.2920000,80.1690000,76.3920000,80.0400000,7797553000
USD000UTSTOM,D,20160126,000000,81.6120000,82.3000000,77.7000000,78.3000000,9073133000
USD000UTSTOM,D,20160127,000000,78.6990000,79.4750000,76.9400000,77.6670000,5952318000
USD000UTSTOM,D,20160128,000000,77.4990000,78.0360000,75.4730000,76.3970000,7783734000
USD000UTSTOM,D,20160129,000000,75.7800000,76.6850000,74.5720000,75.4300000,6958021000
USD000UTSTOM,D,20160201,000000,75.7300000,77.4550000,75.4540000,77.3100000,5254018000
USD000UTSTOM,D,20160202,000000,78.1380000,79.8470000,77.7140000,79.7550000,6857496000
USD000UTSTOM,D,20160203,000000,79.4520000,79.9000000,76.6610000,76.9040000,6935639000
USD000UTSTOM,D,20160204,000000,76.6780000,77.3080000,75.5440000,76.9690000,6996020000
USD000UTSTOM,D,20160205,000000,76.9840000,77.7660000,76.3400000,77.4700000,5387485000
USD000UTSTOM,D,20160208,000000,76.8780000,79.0790000,76.3820000,78.5440000,5402194000
USD000UTSTOM,D,20160209,000000,78.9120000,79.9630000,78.0700000,79.7010000,6710622000
USD000UTSTOM,D,20160210,000000,79.6190000,80.0350000,77.6200000,78.6060000,5169165000
USD000UTSTOM,D,20160211,000000,78.8930000,80.6400000,78.6830000,79.5920000,7360631000
USD000UTSTOM,D,20160212,000000,79.3000000,79.7850000,78.1210000,78.3400000,4936523000
USD000UTSTOM,D,20160215,000000,77.9170000,78.0140000,76.9000000,76.9500000,3767100000
