CSV_PATH,CREATION_TIME,TICKET_ID,DEAL_DATE,CCY_PAIR,PRODUCT_TYPE,TENOR,ECN,MARKET_SEGMENT,DEAL_ID,EFP_DEAL_ID,ECP_DEAL_ID,EBS_ORDER_ID,EFP_ORDER_ID,ECP_ORDER_ID,ROLE,SIDE,DEALT_QTY,DEALT_CCY,IS_TERM_CCY,CONTRA_QTY,CONTRA_CCY,TRADE_DATE,VALUE_DATE,FIXING_DATE,SPOT_SETTL_DATE,SWAP_POINTS,MARKET_PX,PRICE,SPOT_PX,FWD_POINTS,FP_INSTITUTION,FP_NAME,FP_FLOOR,EFP_ACCOUNT,FP_TRADER,FP_RCV_CCY,FP_RCV_QTY,FP_LEI,FP_SWIFT,FP_SI_TYPE,FP_SI_BANK,FP_SI_BANK_ACC,FP_SI_BANK_CITY,FP_SI_BANK_LOCATION,FP_SI_SWIFT,CP_INSTITUTION,CP_NAME,CP_ACCOUNT,ECP_ACCOUNT,CP_TRADER,CP_RCV_CCY,CP_RCV_QTY,CP_LEI,CP_SWIFT,CP_SI_TYPE,CP_SI_BANK,CP_SI_BANK_ACC,CP_SI_BANK_CITY,ENTERING_USER,CP_SI_BANK_LOCATION,CP_SI_SWIFT
"4CRJ/4CRJ/FF0A-0014-9999-99-1BC000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-9999-99-1BC001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0014-9999-99",,"46243997_6","0100-2400-0026","LN2-1446727843975-8",,"T","S",1000000,"EUR","N",129399000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.399000,"129.399000",129.399,0,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J1",,"JPY",129399000.00,,"CRJ4CRJ4","SSI",,,,,,"R4J1","Tel Aviv London Auto RFQ LC 10 P","R4J1","LPRC","L12","EUR",1000000,,"R4J1R4J1","SSI",,,,,,
"4CRJ/4CRJ/FF0A-0014-9999-99-1BC000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-9999-99-1BC002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0014-9999-99",,"46243997_6","0100-2400-0026","LN2-1446727843975-8",,"T","B",1000000,"EUR","N",129549000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.549000,"129.549000",129.399,0.150000,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J1",,"EUR",1000000,,"CRJ4CRJ4","SSI",,,,,,"R4J1","Tel Aviv London Auto RFQ LC 10 P","R4J1","LPRC","L12","JPY",129549000.00,,"R4J1R4J1","SSI",,,,,,
"R4J1/R4J1/FF0A-0014-9999-99-1CA000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-9999-99-1CA001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0014-9999-99",,"46243997_6","0100-2400-0026","LN2-1446727843975-8",,"T","B",1000000,"EUR","N",129399000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.399000,"129.399000",129.399,0,"R4J1","Tel Aviv London Auto RFQ LC 10 P","R4J1","R4J1","L12","EUR",1000000,,"R4J1R4J1","SSI",,,,,,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LPRC",,"JPY",129399000.00,,"LCRJLCRJ","SSI",,,,,,
"R4J1/R4J1/FF0A-0014-9999-99-1CA000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-9999-99-1CA002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0014-9999-99",,"46243997_6","0100-2400-0026","LN2-1446727843975-8",,"T","S",1000000,"EUR","N",129549000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.549000,"129.549000",129.399,0.150000,"R4J1","Tel Aviv London Auto RFQ LC 10 P","R4J1","R4J1","L12","JPY",129549000.00,,"R4J1R4J1","SSI",,,,,,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LPRC",,"EUR",1000000,,"LCRJLCRJ","SSI",,,,,,
"4CRJ/4CRJ/FF0A-0014-0000-98-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-100001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","S",1000000,"EUR","N",129211000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.211000,"129.211000",129.211,0,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J2",,"JPY",129211000.00,,"CRJ4CRJ4","SSI",,,,,,"ZRBS","Tel Aviv LPR LP4 SPOT Performanc","LPRD","LPRD",,"EUR",1000000,,"LPRDLPRD","SSI",,,,,,
"4CRJ/4CRJ/FF0A-0014-0000-98-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-100002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","B",1000000,"EUR","N",129161000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.161000,"129.161000",129.211,-0.050000,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J2",,"EUR",1000000,,"CRJ4CRJ4","SSI",,,,,,"ZRBS","Tel Aviv LPR LP4 SPOT Performanc","LPRD","LPRD",,"JPY",129161000.00,,"LPRDLPRD","SSI",,,,,,
"4CRJ/4CRJ/FF0A-0014-0000-98-1BC000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-1BC001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","B",1000000,"EUR","N",129211000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.211000,"129.211000",129.211,0,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J2",,"EUR",1000000,,"CRJ4CRJ4","SSI",,,,,,"R4J2","Tel Aviv London Auto RFQ LC 10 P","R4J2","LPRD","L14","JPY",129211000.00,,"R4J2R4J2","SSI",,,,,,
"4CRJ/4CRJ/FF0A-0014-0000-98-1BC000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-1BC002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","S",1000000,"EUR","N",129161000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.161000,"129.161000",129.211,-0.050000,"4CRJ","Tel Aviv London Auto RFQ LC 10 S","4CRJ","R4J2",,"JPY",129161000.00,,"CRJ4CRJ4","SSI",,,,,,"R4J2","Tel Aviv London Auto RFQ LC 10 P","R4J2","LPRD","L14","EUR",1000000,,"R4J2R4J2","SSI",,,,,,
"R4J2/R4J2/FF0A-0014-0000-98-1CA000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-1CA001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","S",1000000,"EUR","N",129211000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.211000,"129.211000",129.211,0,"R4J2","Tel Aviv London Auto RFQ LC 10 P","R4J2","R4J2","L14","JPY",129211000.00,,"R4J2R4J2","SSI",,,,,,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LPRD",,"EUR",1000000,,"LCRJLCRJ","SSI",,,,,,
"R4J2/R4J2/FF0A-0014-0000-98-1CA000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-98-1CA002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0014-0000-98",,"46231946_5","0100-2400-0025","LN2-1446727831927-7",,"T","B",1000000,"EUR","N",129161000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.161000,"129.161000",129.211,-0.050000,"R4J2","Tel Aviv London Auto RFQ LC 10 P","R4J2","R4J2","L14","EUR",1000000,,"R4J2R4J2","SSI",,,,,,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LPRD",,"JPY",129161000.00,,"LCRJLCRJ","SSI",,,,,,
"LCPN/LCPN/FF0A-0014-0000-0C-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0C-100001",2016-01-26 07:14:00,"USD/CNH","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-0C",,"47173301_9","0100-2400-0029","LN2-1446728773277-11",,"T","B",1000000,"CNH","Y",161474.19,"USD",2016-01-26,2016-01-26,,2016-01-28,0.20100000,6.19294000,"6.19294000",6.19294,0,"LCPN","Tel Aviv Per LC14 SPOT","LCPN","LCPN","LN9","CNH",1000000,,"LCPNLCPN","SSI",,,,,,"LPRP","Tel Aviv Tokyo Auto RFQ LPR 8 LP","LPRP","PL21",,"USD",161474.19,,"LPRPLPRP","SSI",,,,,,
"LCPN/LCPN/FF0A-0014-0000-0C-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0C-100002",2016-01-26 07:14:00,"USD/CNH","FX Swap","2Mth","EBSD","RFQ","FF0A-0014-0000-0C",,"47173301_9","0100-2400-0029","LN2-1446728773277-11",,"T","S",1000000,"CNH","Y",156398.09,"USD",2016-01-26,2016-01-26,,2016-01-28,0.20100000,6.39394000,"6.39394000",6.19294,0.20100000,"LCPN","Tel Aviv Per LC14 SPOT","LCPN","LCPN","LN9","USD",156398.09,,"LCPNLCPN","SSI",,,,,,"LPRP","Tel Aviv Tokyo Auto RFQ LPR 8 LP","LPRP","PL21",,"CNH",1000000,,"LPRPLPRP","SSI",,,,,,
"LCPO/LCPO/FF0A-0014-0000-0D-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0D-100001",2016-01-26 07:14:00,"USD/CNH","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-0D",,"47183389_1","0100-2400-0030","LN2-1446728783373-12",,"T","S",1000000,"CNH","Y",161474.72,"USD",2016-01-26,2016-01-26,,2016-01-28,0.19950000,6.19292000,"6.19292000",6.19292,0,"LCPO","Tel Aviv Per LC15 SPOT","LCPO","LCPO","L10","USD",161474.72,,"LCPOLCPO","SSI",,,,,,"LPRP","Tel Aviv Tokyo Auto RFQ LPR 8 LP","LPRP","PL22",,"CNH",1000000,,"LPRPLPRP","SSI",,,,,,
"LCPO/LCPO/FF0A-0014-0000-0D-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0D-100002",2016-01-26 07:14:00,"USD/CNH","FX Swap","2Mth","EBSD","RFQ","FF0A-0014-0000-0D",,"47183389_1","0100-2400-0030","LN2-1446728783373-12",,"T","B",1000000,"CNH","Y",156435.28,"USD",2016-01-26,2016-01-26,,2016-01-28,0.19950000,6.39242000,"6.39242000",6.19292,0.19950000,"LCPO","Tel Aviv Per LC15 SPOT","LCPO","LCPO","L10","CNH",1000000,,"LCPOLCPO","SSI",,,,,,"LPRP","Tel Aviv Tokyo Auto RFQ LPR 8 LP","LPRP","PL22",,"USD",156435.28,,"LPRPLPRP","SSI",,,,,,
"LCRI/LCRI/FF0A-0014-0000-11-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-11-100001",2016-01-26 07:14:00,"EUR/CHF","FX Swap","Spot","EBSD","RFQ","FF0A-0014-0000-11",,"48154440_12","0100-2400-002G","LN2-1446729754415-4",,"T","B",25000000,"EUR","N",25807250.00,"CHF",2016-01-26,2016-01-26,,2016-01-28,0.19995000,1.03229000,"1.03229000",1.03229,0,"LCRI","LCRI TelAviv London Auto RFQ LC","LCRI","LCRI","LN7","EUR",25000000,,"LCRILCRI","SSI",,,,,,"ZCSF","Tel Aviv LPR LP7 SPOT Performanc","LPRG","LPRG",,"CHF",25807250.00,,"LPRGLPRG","SSI",,,,,,
"LCRI/LCRI/FF0A-0014-0000-11-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-11-100002",2016-01-26 07:14:00,"EUR/CHF","FX Swap","12Mth","EBSD","RFQ","FF0A-0014-0000-11",,"48154440_12","0100-2400-002G","LN2-1446729754415-4",,"T","S",25000000,"EUR","N",30806000.00,"CHF",2016-01-26,2016-01-26,,2016-01-28,0.19995000,1.23224000,"1.23224000",1.03229,0.19995000,"LCRI","LCRI TelAviv London Auto RFQ LC","LCRI","LCRI","LN7","CHF",30806000.00,,"LCRILCRI","SSI",,,,,,"ZCSF","Tel Aviv LPR LP7 SPOT Performanc","LPRG","LPRG",,"EUR",25000000,,"LPRGLPRG","SSI",,,,,,
"LCRJ/LCRJ/FF0A-0014-0000-0G-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0G-100001",2016-01-26 07:14:00,"EUR/CHF","FX Swap","TOD","EBSD","RFQ","FF0A-0014-0000-0G",,"48133241_11","0100-2400-002F","LN2-1446729733199-3",,"T","S",1000000,"EUR","N",1032170.00,"CHF",2016-01-26,2016-01-26,,2016-01-28,0.00105000,1.03217000,"1.03217000",1.03217,0,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LCRJ","LN8","CHF",1032170.00,,"LCRJLCRJ","SSI",,,,,,"LPRH","Tel Aviv LPR LP8 SPOT Performanc","LPRH","LPRH",,"EUR",1000000,,"LPRHLPRH","SSI",,,,,,
"LCRJ/LCRJ/FF0A-0014-0000-0G-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0014-0000-0G-100002",2016-01-26 07:14:00,"EUR/CHF","FX Swap","TOM","EBSD","RFQ","FF0A-0014-0000-0G",,"48133241_11","0100-2400-002F","LN2-1446729733199-3",,"T","B",1000000,"EUR","N",1033220.00,"CHF",2016-01-26,2016-01-26,,2016-01-28,0.00105000,1.03322000,"1.03322000",1.03217,0.00105000,"LCRJ","Tel Aviv London Auto RFQ LC SPOT","LCRJ","LCRJ","LN8","EUR",1000000,,"LCRJLCRJ","SSI",,,,,,"LPRH","Tel Aviv LPR LP8 SPOT Performanc","LPRH","LPRH",,"CHF",1033220.00,,"LPRHLPRH","SSI",,,,,,
"LCPH/LCPH/FF0A-0012-0000-62-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0012-0000-62-100001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0012-0000-62",,"28357419_6","0100-2000-00C8","AG1-1446537157344-16",,"T","B",1000000,"EUR","N",129399000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.399000,"129.399000",129.399,0,"LCPH","Tel Aviv Per LC18 SPOT","LCPH","LCPH","MT6","EUR",1000000,,"LCPHLCPH","SSI",,,,,,"ZCSF","Tel Aviv LPR LP7 SPOT Performanc","LPRG","LPRG",,"JPY",129399000.00,,"LPRGLPRG","SSI",,,,,,
"LCPH/LCPH/FF0A-0012-0000-62-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0012-0000-62-100002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","12Mth","EBSD","RFQ","FF0A-0012-0000-62",,"28357419_6","0100-2000-00C8","AG1-1446537157344-16",,"T","S",1000000,"EUR","N",129549000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,0.150000,129.549000,"129.549000",129.399,0.150000,"LCPH","Tel Aviv Per LC18 SPOT","LCPH","LCPH","MT6","JPY",129549000.00,,"LCPHLCPH","SSI",,,,,,"ZCSF","Tel Aviv LPR LP7 SPOT Performanc","LPRG","LPRG",,"EUR",1000000,,"LPRGLPRG","SSI",,,,,,
"LCPI/LCPI/FF0A-0012-0000-87-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0012-0000-87-100001",2016-01-26 07:14:00,"EUR/JPY","FX Swap","Spot","EBSD","RFQ","FF0A-0012-0000-87",,"48563700_5","0100-2100-0021","BE1-1446557363592-3",,"T","S",1000000,"EUR","N",129121000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.121000,"129.121000",129.121,0,"LCPI","Tel Aviv Per LC20 SPOT","LCPI","LCPI","MT7","JPY",129121000.00,,"LCPILCPI","SSI",,,,,,"LPRH","Tel Aviv LPR LP8 SPOT Performanc","LPRH","LPRH",,"EUR",1000000,,"LPRHLPRH","SSI",,,,,,
"LCPI/LCPI/FF0A-0012-0000-87-100000.c2.csv",26 Jan 2016 07:17:38,"FF0A-0012-0000-87-100002",2016-01-26 07:14:00,"EUR/JPY","FX Swap","1Wk","EBSD","RFQ","FF0A-0012-0000-87",,"48563700_5","0100-2100-0021","BE1-1446557363592-3",,"T","B",1000000,"EUR","N",129071000.00,"JPY",2016-01-26,2016-01-26,,2016-01-28,-0.050000,129.071000,"129.071000",129.121,-0.050000,"LCPI","Tel Aviv Per LC20 SPOT","LCPI","LCPI","MT7","EUR",1000000,,"LCPILCPI","SSI",,,,,,"LPRH","Tel Aviv LPR LP8 SPOT Performanc","LPRH","LPRH",,"JPY",129071000.00,,"LPRHLPRH","SSI",,,,,,
